TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_QUAL,OBS_TYPE,IDBANK,FREQ,TITLE_FR,TITLE_EN,LAST_UPDATE,UNIT_MEASURE,UNIT_MULT,REF_AREA,DECIMALS,OBS_REV,DATE,nomflow,cleFlow,INDICATEUR,NATURE,CORRECTION,FREQ_label_fr,FREQ_label_en,INDICATEUR_label_fr,INDICATEUR_label_en,NATURE_label_fr,NATURE_label_en,REF_AREA_label_fr,REF_AREA_label_en,UNIT_MEASURE_label_fr,UNIT_MEASURE_label_en,CORRECTION_label_fr,CORRECTION_label_en,OBS_STATUS_label_fr,OBS_STATUS_label_en,OBS_REV_label_fr,OBS_REV_label_en,OBS_TYPE_label_fr,OBS_TYPE_label_en,OBS_QUAL_label_fr,OBS_QUAL_label_en,REGION
2019-Q4,6.0,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2019-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2020-Q1,5.9,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2020-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2020-Q2,5.8,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2020-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2020-Q3,7.3,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2020-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2020-Q4,6.6,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2020-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2021-Q1,7.2,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2021-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2021-Q2,6.5,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,1.0,2021-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,Révision,Revised value,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2021-Q3,6.2,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,1.0,2021-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,Révision,Revised value,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2021-Q4,5.8,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,1.0,2021-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,Révision,Revised value,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2022-Q1,5.6,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2022-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2022-Q2,5.5,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2022-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2022-Q3,5.3,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2022-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2022-Q4,5.2,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2022-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2023-Q1,5.2,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2023-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2023-Q2,5.2,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2023-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2023-Q3,5.4,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,1.0,2023-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,Révision,Revised value,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2023-Q4,5.6,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2023-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2024-Q1,5.6,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2024-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2024-Q2,5.5,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2024-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2024-Q3,5.5,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2024-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2024-Q4,5.5,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2024-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2025-Q1,5.6,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2025-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2025-Q2,5.6,A,DEF,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2025-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Auvergne-Rhône-Alpes
2025-Q3,5.7,SD,SD,A,1515939,T,Taux de chômage localisé par département - Haute-Savoie,Unemployment rates localized by department - Haute-Savoie,2025-12-19,POURCENT,0,D74,1,,2025-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D74.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,74 - Haute-Savoie,74 - Haute-Savoie,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur semi-définitive,Semi-final value,,,Valeur normale,Normal value,Valeur semi-définitive,Semi-final value,Auvergne-Rhône-Alpes
1982-Q1,6.5,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1982-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1982-Q2,6.5,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1982-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1982-Q3,6.6,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1982-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1982-Q4,6.6,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1982-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1983-Q1,6.7,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1983-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1983-Q2,6.7,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1983-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1983-Q3,6.9,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1983-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1983-Q4,7.1,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1983-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1984-Q1,7.3,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1984-01-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1984-Q2,7.5,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1984-04-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1984-Q3,7.6,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1984-07-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
1984-Q4,7.7,A,DEF,A,1515940,T,Taux de chômage localisé par département - Paris,Unemployment rates localized by department - Paris,2025-12-19,POURCENT,0,D75,1,,1984-10-01 00:00:00,TAUX-CHOMAGE,T.TAUX_CHOMAGE_LOCALISE.PROPORTION.D75.POURCENT.CVS,TAUX_CHOMAGE_LOCALISE,PROPORTION,CVS,Trimestrielle,Quarterly,Taux de chômage localisé,Unemployment rates localized,Proportion,Proportion,75 - Paris,75 - Paris,%,%,Corrigé des variations saisonnières,Seasonal adjusted,Valeur normale,Normal value,,,Valeur normale,Normal value,Valeur définitive,Final value,Île-de-France
