CODEGEO,NIVGEO,UNIT_label_fr,UNIT,NA17,OBS_VALUE,NA17_label,DATASET_VERSION,DATASET_NAME,DATA_DATE,SPHEREECO,DOMPUB,SPHEREECO_label,DOMPUB_label
04,DEP,Postes salariés dans les établissements,NBSALET,OQ,19604.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
04,DEP,Postes salariés dans les établissements,NBSALET,RU,1942.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,ENS,6997.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,AZ,305.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,C1,197.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,C2,0.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,C3,10.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,C4,5.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,C5,119.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,DE,67.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,FZ,665.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,GZ,1281.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,HZ,201.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,IZ,1194.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,JZ,83.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,KZ,234.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,LZ,174.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,MN,833.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,OQ,940.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Nombre d'établissements,NBET,RU,689.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,ENS,48886.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,AZ,527.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,C1,956.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,C2,0.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,C3,111.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,C4,24.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,C5,520.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,DE,680.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,FZ,3554.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,GZ,7026.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,HZ,3710.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,IZ,5173.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,JZ,382.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,KZ,962.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,LZ,527.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,MN,3156.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,OQ,19016.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
05,DEP,Postes salariés dans les établissements,NBSALET,RU,2562.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,ENS,45950.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,AZ,254.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,C1,700.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,C2,0.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,C3,110.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,C4,28.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,C5,1172.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,DE,190.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,FZ,5258.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,GZ,9392.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,HZ,1272.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,IZ,5440.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,JZ,1048.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,KZ,1898.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,LZ,2312.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,MN,8560.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,OQ,4632.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Nombre d'établissements,NBET,RU,3684.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,ENS,398970.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,AZ,772.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,C1,4452.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,C2,0.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,C3,3843.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,C4,2392.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,C5,13488.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,DE,4916.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,FZ,22150.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,GZ,58561.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,HZ,19451.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,IZ,32986.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,JZ,16625.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,KZ,10959.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,LZ,6645.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,MN,50490.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,OQ,134392.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
06,DEP,Postes salariés dans les établissements,NBSALET,RU,16848.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,ENS,10538.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,AZ,375.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,C1,364.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,C2,0.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,C3,46.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,C4,26.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,C5,365.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,DE,89.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,FZ,1268.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,GZ,1991.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,HZ,245.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,IZ,1287.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,JZ,99.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,KZ,402.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,LZ,153.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,MN,908.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
07,DEP,Nombre d'établissements,NBET,OQ,1769.0,Activité économique en 17 postes (NA - A17),GEO2021FLORES2018,Fichier localisé des rémunérations et de l'emploi salarié,2018.0,,,,
