code_commune,nb_menages,nb_personnes,revenu_median,code_dept,annee
76200,206.0,534.0,24310.0,76,2021
76201,213.0,499.0,21980.0,76,2021
76202,124.0,316.0,20340.0,76,2021
76203,286.0,740.0,24330.0,76,2021
76204,100.0,250.0,22050.0,76,2021
76205,100.0,241.0,23960.0,76,2021
76206,124.0,351.0,26250.0,76,2021
76207,82.0,199.0,23630.0,76,2021
76208,255.0,617.0,22920.0,76,2021
76209,187.0,463.0,21960.0,76,2021
76210,207.0,450.0,21840.0,76,2021
76211,100.0,229.0,20300.0,76,2021
76212,4025.0,8281.0,19340.0,76,2021
76213,157.0,418.0,21620.0,76,2021
76214,115.0,279.0,23040.0,76,2021
76216,5052.0,9969.0,19820.0,76,2021
76217,14935.0,27573.0,18850.0,76,2021
76218,44.0,118.0,21660.0,76,2021
76219,1090.0,2298.0,20530.0,76,2021
76220,195.0,493.0,20720.0,76,2021
76221,89.0,193.0,25510.0,76,2021
76222,1831.0,3943.0,22810.0,76,2021
76223,219.0,576.0,24340.0,76,2021
76224,397.0,1009.0,25230.0,76,2021
76225,159.0,370.0,23870.0,76,2021
76226,54.0,146.0,24610.0,76,2021
76227,238.0,691.0,25520.0,76,2021
76228,155.0,378.0,24690.0,76,2021
76229,171.0,398.0,23110.0,76,2021
76230,163.0,432.0,24660.0,76,2021
76231,7241.0,14654.0,17120.0,76,2021
76232,258.0,650.0,21350.0,76,2021
76233,64.0,149.0,23510.0,76,2021
76234,286.0,801.0,24530.0,76,2021
76235,853.0,1940.0,22020.0,76,2021
76236,139.0,374.0,22900.0,76,2021
76237,197.0,507.0,23170.0,76,2021
76238,1108.0,2702.0,25290.0,76,2021
76239,283.0,783.0,27050.0,76,2021
76240,421.0,1115.0,23640.0,76,2021
76241,53.0,136.0,22950.0,76,2021
76242,82.0,189.0,24180.0,76,2021
76243,110.0,302.0,24080.0,76,2021
76244,161.0,388.0,24120.0,76,2021
76245,606.0,1612.0,26020.0,76,2021
76247,199.0,533.0,24530.0,76,2021
76249,327.0,836.0,23640.0,76,2021
76250,459.0,1236.0,25560.0,76,2021
76251,169.0,427.0,21950.0,76,2021
76252,449.0,1090.0,23900.0,76,2021
76253,292.0,823.0,24970.0,76,2021
76254,590.0,1086.0,23330.0,76,2021
76255,3380.0,6570.0,21700.0,76,2021
76257,74.0,178.0,17920.0,76,2021
76258,1725.0,4071.0,23120.0,76,2021
76259,8722.0,16999.0,19850.0,76,2021
76260,749.0,1656.0,21400.0,76,2021
76261,179.0,431.0,22900.0,76,2021
76262,51.0,121.0,23210.0,76,2021
76263,529.0,1203.0,22230.0,76,2021
76264,181.0,473.0,24320.0,76,2021
76265,62.0,167.0,20670.0,76,2021
76266,282.0,681.0,22520.0,76,2021
76268,68.0,182.0,21920.0,76,2021
76269,72.0,172.0,22120.0,76,2021
76270,1123.0,2702.0,30880.0,76,2021
76271,711.0,1820.0,24370.0,76,2021
76272,381.0,872.0,20750.0,76,2021
76273,211.0,552.0,28460.0,76,2021
76275,626.0,1732.0,27130.0,76,2021
76276,1782.0,3354.0,20540.0,76,2021
76278,380.0,694.0,19610.0,76,2021
76279,131.0,327.0,23250.0,76,2021
76280,66.0,142.0,22200.0,76,2021
76281,823.0,2098.0,24930.0,76,2021
76282,402.0,918.0,26440.0,76,2021
76283,87.0,240.0,23830.0,76,2021
76284,121.0,332.0,23620.0,76,2021
76285,214.0,561.0,28340.0,76,2021
76286,286.0,655.0,21030.0,76,2021
76287,407.0,1041.0,26930.0,76,2021
76288,140.0,375.0,21710.0,76,2021
76289,668.0,1688.0,23490.0,76,2021
76290,161.0,399.0,24210.0,76,2021
76291,457.0,1186.0,23590.0,76,2021
76292,64.0,139.0,22750.0,76,2021
76293,95.0,230.0,21030.0,76,2021
76294,171.0,387.0,21710.0,76,2021
76295,478.0,1066.0,19270.0,76,2021
76296,968.0,2546.0,26040.0,76,2021
76297,109.0,251.0,21210.0,76,2021
76298,183.0,482.0,26120.0,76,2021
76299,158.0,411.0,20800.0,76,2021
76300,171.0,431.0,24950.0,76,2021
76302,1292.0,2792.0,23180.0,76,2021
76303,278.0,732.0,27910.0,76,2021
76304,143.0,394.0,24830.0,76,2021
76305,3619.0,8481.0,20470.0,76,2021
76306,74.0,180.0,22320.0,76,2021
76307,590.0,1339.0,24010.0,76,2021
76308,187.0,516.0,22050.0,76,2021
76309,45.0,114.0,25040.0,76,2021
76311,167.0,449.0,24980.0,76,2021
76312,2837.0,5400.0,19390.0,76,2021
76313,336.0,902.0,28970.0,76,2021
76314,222.0,609.0,27000.0,76,2021
76315,372.0,928.0,21990.0,76,2021
76316,175.0,440.0,25390.0,76,2021
76317,160.0,435.0,23420.0,76,2021
76318,291.0,777.0,26250.0,76,2021
76319,3971.0,9993.0,21100.0,76,2021
76320,139.0,300.0,20200.0,76,2021
76321,733.0,1654.0,21310.0,76,2021
76322,12420.0,24571.0,20510.0,76,2021
76323,60.0,151.0,22130.0,76,2021
76324,351.0,820.0,22930.0,76,2021
76325,156.0,387.0,22880.0,76,2021
76327,152.0,364.0,22940.0,76,2021
76328,134.0,366.0,23080.0,76,2021
76329,1265.0,3019.0,21670.0,76,2021
76330,321.0,767.0,25100.0,76,2021
76331,200.0,495.0,23580.0,76,2021
76332,184.0,448.0,20050.0,76,2021
76333,180.0,436.0,22440.0,76,2021
76334,223.0,540.0,21200.0,76,2021
76336,159.0,370.0,24860.0,76,2021
76338,82.0,203.0,21280.0,76,2021
76339,96.0,275.0,21270.0,76,2021
76340,210.0,496.0,23490.0,76,2021
76341,3731.0,8158.0,20130.0,76,2021
76342,257.0,698.0,23080.0,76,2021
76343,87.0,196.0,19750.0,76,2021
76344,183.0,428.0,21000.0,76,2021
76345,115.0,258.0,23170.0,76,2021
76346,130.0,302.0,23300.0,76,2021
76347,129.0,340.0,26280.0,76,2021
76348,272.0,684.0,23270.0,76,2021
76349,922.0,1972.0,25170.0,76,2021
76350,160.0,404.0,25350.0,76,2021
76351,77021.0,158423.0,20180.0,76,2021
76352,144.0,349.0,23000.0,76,2021
76353,44.0,100.0,24290.0,76,2021
76354,570.0,1436.0,28850.0,76,2021
76355,345.0,768.0,22980.0,76,2021
76356,45.0,124.0,21930.0,76,2021
76357,142.0,383.0,27690.0,76,2021
76358,106.0,227.0,21070.0,76,2021
76359,61.0,148.0,25010.0,76,2021
76360,253.0,638.0,22350.0,76,2021
76361,256.0,732.0,27640.0,76,2021
76362,132.0,297.0,23300.0,76,2021
76363,195.0,465.0,22730.0,76,2021
76364,122.0,299.0,21960.0,76,2021
76365,81.0,210.0,22490.0,76,2021
76366,1851.0,3965.0,21270.0,76,2021
76367,1122.0,2919.0,28650.0,76,2021
76368,123.0,353.0,25570.0,76,2021
76369,207.0,518.0,24990.0,76,2021
76370,145.0,398.0,23870.0,76,2021
76372,152.0,395.0,20060.0,76,2021
76373,114.0,284.0,22170.0,76,2021
76374,558.0,1141.0,20170.0,76,2021
76375,129.0,306.0,25690.0,76,2021
76377,1464.0,3706.0,31100.0,76,2021
76378,765.0,1761.0,24060.0,76,2021
76379,67.0,165.0,20740.0,76,2021
76380,123.0,313.0,24670.0,76,2021
76381,54.0,125.0,21930.0,76,2021
76382,453.0,1152.0,24400.0,76,2021
76384,3916.0,8168.0,19530.0,76,2021
76385,607.0,1514.0,24750.0,76,2021
76386,159.0,408.0,24520.0,76,2021
76387,149.0,401.0,23860.0,76,2021
76388,190.0,469.0,25500.0,76,2021
76389,73.0,185.0,23630.0,76,2021
76390,501.0,1213.0,22010.0,76,2021
76391,961.0,2323.0,27440.0,76,2021
76392,576.0,1225.0,20480.0,76,2021
76394,278.0,655.0,21890.0,76,2021
76395,216.0,506.0,22440.0,76,2021
76396,145.0,355.0,25540.0,76,2021
76397,396.0,885.0,20870.0,76,2021
76398,305.0,796.0,24120.0,76,2021
76399,75.0,171.0,23140.0,76,2021
76400,1003.0,2045.0,22490.0,76,2021
76401,1114.0,2560.0,22900.0,76,2021
76402,2615.0,6224.0,22540.0,76,2021
76403,91.0,195.0,23570.0,76,2021
76404,480.0,1296.0,28030.0,76,2021
76405,82.0,214.0,24470.0,76,2021
76406,149.0,411.0,25010.0,76,2021
76407,126.0,323.0,24840.0,76,2021
76408,397.0,1095.0,25090.0,76,2021
76409,338.0,928.0,26260.0,76,2021
76410,5231.0,10570.0,18590.0,76,2021
76411,104.0,241.0,22320.0,76,2021
76412,297.0,742.0,25470.0,76,2021
76413,178.0,420.0,22850.0,76,2021
76414,665.0,1571.0,24570.0,76,2021
76415,130.0,331.0,21600.0,76,2021
76416,126.0,348.0,23390.0,76,2021
76417,160.0,417.0,22040.0,76,2021
76418,418.0,1064.0,23170.0,76,2021
76419,59.0,147.0,27410.0,76,2021
76420,142.0,356.0,22360.0,76,2021
76421,352.0,941.0,26190.0,76,2021
76422,111.0,259.0,21020.0,76,2021
76423,82.0,174.0,19280.0,76,2021
76424,87.0,213.0,21580.0,76,2021
76425,99.0,313.0,26000.0,76,2021
76426,69.0,155.0,22300.0,76,2021
76427,352.0,861.0,22740.0,76,2021
76429,3586.0,7910.0,28210.0,76,2021
76430,54.0,136.0,20360.0,76,2021
76432,99.0,238.0,20980.0,76,2021
76433,284.0,773.0,24260.0,76,2021
76434,411.0,1141.0,26150.0,76,2021
76435,295.0,820.0,22030.0,76,2021
76436,259.0,576.0,25990.0,76,2021
76437,234.0,583.0,22240.0,76,2021
76438,100.0,231.0,21760.0,76,2021
76439,127.0,338.0,24610.0,76,2021
76440,76.0,192.0,22860.0,76,2021
76441,259.0,609.0,21680.0,76,2021
76442,231.0,565.0,22660.0,76,2021
76443,320.0,866.0,25350.0,76,2021
76445,225.0,576.0,22880.0,76,2021
76446,513.0,1282.0,32060.0,76,2021
76447,7093.0,15699.0,23820.0,76,2021
76448,592.0,1510.0,26740.0,76,2021
76449,185.0,476.0,24450.0,76,2021
76450,100.0,239.0,24160.0,76,2021
76451,7639.0,16288.0,28790.0,76,2021
76452,2096.0,4624.0,23000.0,76,2021
76453,402.0,1036.0,26000.0,76,2021
76455,122.0,334.0,21300.0,76,2021
76456,307.0,786.0,23200.0,76,2021
76457,398.0,920.0,22970.0,76,2021
76458,52.0,140.0,23620.0,76,2021
76459,128.0,315.0,22050.0,76,2021
76460,243.0,504.0,20970.0,76,2021
76461,148.0,387.0,22810.0,76,2021
76462,2313.0,4422.0,19450.0,76,2021
76463,268.0,644.0,22790.0,76,2021
76464,897.0,2391.0,27350.0,76,2021
76465,218.0,532.0,21040.0,76,2021
76467,532.0,1222.0,23240.0,76,2021
76468,503.0,1339.0,24570.0,76,2021
76469,172.0,424.0,21660.0,76,2021
76470,248.0,673.0,23440.0,76,2021
76471,403.0,993.0,25220.0,76,2021
76472,278.0,706.0,21030.0,76,2021
76473,304.0,760.0,24160.0,76,2021
76474,3085.0,6624.0,22570.0,76,2021
76475,2502.0,6205.0,28970.0,76,2021
76476,4289.0,10201.0,22750.0,76,2021
76477,184.0,479.0,26510.0,76,2021
76478,71.0,186.0,22720.0,76,2021
76479,57.0,136.0,17050.0,76,2021
76480,173.0,413.0,22750.0,76,2021
76481,2454.0,6367.0,29440.0,76,2021
76482,1472.0,3315.0,24940.0,76,2021
76483,108.0,272.0,22610.0,76,2021
76484,4602.0,10580.0,20400.0,76,2021
76485,101.0,254.0,24110.0,76,2021
76486,369.0,804.0,23850.0,76,2021
76487,135.0,309.0,21990.0,76,2021
76488,202.0,538.0,21760.0,76,2021
76489,186.0,523.0,27890.0,76,2021
76490,444.0,1069.0,21060.0,76,2021
76491,249.0,635.0,24370.0,76,2021
76492,211.0,460.0,24480.0,76,2021
76493,175.0,404.0,22420.0,76,2021
76494,220.0,594.0,26630.0,76,2021
76495,2780.0,5925.0,21290.0,76,2021
76497,3690.0,8318.0,21220.0,76,2021
76498,9943.0,21569.0,18940.0,76,2021
76499,465.0,1159.0,25070.0,76,2021
76500,193.0,467.0,20720.0,76,2021
76501,53.0,142.0,26010.0,76,2021
76502,195.0,534.0,26170.0,76,2021
76503,503.0,1284.0,26740.0,76,2021
76504,56.0,130.0,22610.0,76,2021
76506,181.0,480.0,21490.0,76,2021
76507,355.0,770.0,22210.0,76,2021
76508,179.0,477.0,25390.0,76,2021
76509,717.0,1835.0,28900.0,76,2021
76510,88.0,231.0,21970.0,76,2021
76511,63.0,151.0,20050.0,76,2021
76513,233.0,597.0,28870.0,76,2021
76514,399.0,1054.0,25930.0,76,2021
76515,261.0,533.0,24580.0,76,2021
76516,182.0,417.0,22900.0,76,2021
76517,1270.0,3169.0,30410.0,76,2021
76518,203.0,525.0,23770.0,76,2021
76520,257.0,568.0,21740.0,76,2021
76521,57.0,155.0,23600.0,76,2021
76522,508.0,1374.0,27260.0,76,2021
76523,78.0,169.0,20450.0,76,2021
76524,61.0,152.0,21910.0,76,2021
76526,68.0,183.0,21880.0,76,2021
76527,197.0,450.0,19580.0,76,2021
76528,242.0,581.0,21360.0,76,2021
76529,123.0,309.0,23960.0,76,2021
76530,90.0,202.0,21950.0,76,2021
76531,122.0,326.0,25260.0,76,2021
76532,285.0,774.0,24120.0,76,2021
76533,605.0,1633.0,26270.0,76,2021
76534,455.0,1148.0,25160.0,76,2021
76535,205.0,509.0,22740.0,76,2021
76536,491.0,1221.0,26060.0,76,2021
76537,66.0,179.0,19340.0,76,2021
76538,108.0,252.0,23320.0,76,2021
76540,49611.0,90081.0,21330.0,76,2021
76541,585.0,1515.0,28540.0,76,2021
76542,102.0,265.0,22230.0,76,2021
76543,224.0,605.0,24750.0,76,2021
76544,100.0,229.0,21590.0,76,2021
76545,829.0,1798.0,23910.0,76,2021
76546,114.0,303.0,21290.0,76,2021
76547,280.0,801.0,25500.0,76,2021
76548,346.0,725.0,23600.0,76,2021
76549,62.0,153.0,27290.0,76,2021
76550,514.0,1238.0,25060.0,76,2021
76551,336.0,858.0,27440.0,76,2021
76552,3329.0,7175.0,32880.0,76,2021
76553,121.0,292.0,20350.0,76,2021
76554,128.0,337.0,24540.0,76,2021
76555,322.0,811.0,27160.0,76,2021
76556,416.0,1134.0,24750.0,76,2021
76557,554.0,1411.0,23650.0,76,2021
76558,439.0,1149.0,26240.0,76,2021
76559,203.0,538.0,23850.0,76,2021
76560,392.0,1013.0,26210.0,76,2021
76561,3609.0,7536.0,21590.0,76,2021
76562,353.0,867.0,23650.0,76,2021
76563,482.0,1304.0,26120.0,76,2021
76564,92.0,185.0,23280.0,76,2021
76565,504.0,1177.0,24630.0,76,2021
76566,259.0,655.0,22700.0,76,2021
76567,78.0,189.0,21710.0,76,2021
76568,250.0,631.0,25050.0,76,2021
76569,82.0,223.0,21430.0,76,2021
76570,92.0,220.0,24210.0,76,2021
76571,268.0,670.0,25470.0,76,2021
76572,62.0,121.0,19910.0,76,2021
76573,191.0,482.0,24370.0,76,2021
76574,240.0,629.0,23620.0,76,2021
76575,10933.0,27189.0,18910.0,76,2021
76576,490.0,1196.0,22430.0,76,2021
76577,232.0,614.0,24030.0,76,2021
76578,108.0,234.0,21120.0,76,2021
76580,352.0,914.0,29800.0,76,2021
76581,146.0,399.0,24490.0,76,2021
76582,111.0,260.0,23940.0,76,2021
76583,112.0,319.0,25810.0,76,2021
76584,91.0,235.0,21360.0,76,2021
76585,146.0,399.0,23750.0,76,2021
76586,258.0,668.0,27130.0,76,2021
76587,282.0,717.0,23810.0,76,2021
76588,203.0,505.0,21850.0,76,2021
76589,75.0,192.0,24330.0,76,2021
76590,146.0,368.0,23380.0,76,2021
76591,1194.0,3058.0,27720.0,76,2021
76592,317.0,813.0,25290.0,76,2021
76593,234.0,669.0,25000.0,76,2021
76594,556.0,1352.0,27660.0,76,2021
76595,733.0,1888.0,27050.0,76,2021
76596,581.0,1512.0,27790.0,76,2021
76597,306.0,690.0,20980.0,76,2021
76598,209.0,486.0,21900.0,76,2021
76599,1588.0,3544.0,24510.0,76,2021
76600,764.0,1745.0,24030.0,76,2021
76601,93.0,238.0,23040.0,76,2021
76602,243.0,584.0,22470.0,76,2021
76603,179.0,491.0,23260.0,76,2021
76604,83.0,205.0,26370.0,76,2021
76605,216.0,465.0,24530.0,76,2021
76606,75.0,190.0,21060.0,76,2021
76608,791.0,2044.0,25590.0,76,2021
76609,137.0,366.0,27120.0,76,2021
76610,670.0,1558.0,23240.0,76,2021
76611,117.0,305.0,26760.0,76,2021
76612,90.0,242.0,20340.0,76,2021
76613,299.0,679.0,21180.0,76,2021
76614,615.0,1518.0,32010.0,76,2021
76615,250.0,655.0,26820.0,76,2021
76616,596.0,1586.0,29720.0,76,2021
76617,680.0,1730.0,36360.0,76,2021
76618,3861.0,9649.0,23230.0,76,2021
76619,117.0,282.0,24120.0,76,2021
76620,113.0,295.0,23560.0,76,2021
76621,428.0,1125.0,24060.0,76,2021
76622,123.0,304.0,26790.0,76,2021
76623,46.0,100.0,20850.0,76,2021
76624,1700.0,3675.0,21530.0,76,2021
76626,164.0,427.0,26260.0,76,2021
76627,606.0,1639.0,25890.0,76,2021
76628,344.0,906.0,23430.0,76,2021
76629,103.0,287.0,22160.0,76,2021
76630,91.0,224.0,23460.0,76,2021
76631,529.0,1284.0,25090.0,76,2021
76632,141.0,338.0,21850.0,76,2021
76634,355.0,907.0,26100.0,76,2021
76636,981.0,2326.0,25000.0,76,2021
76637,421.0,846.0,23200.0,76,2021
76638,445.0,1074.0,24680.0,76,2021
76640,3594.0,8063.0,21990.0,76,2021
76641,84.0,197.0,27140.0,76,2021
76642,112.0,258.0,20520.0,76,2021
76644,328.0,828.0,22780.0,76,2021
76645,59.0,145.0,18780.0,76,2021
76646,234.0,614.0,22290.0,76,2021
76647,2014.0,4435.0,24950.0,76,2021
76648,1014.0,2084.0,19530.0,76,2021
76649,239.0,582.0,21920.0,76,2021
76650,438.0,1239.0,26780.0,76,2021
76651,69.0,144.0,21080.0,76,2021
76652,281.0,720.0,21160.0,76,2021
76653,138.0,360.0,21720.0,76,2021
76654,162.0,450.0,24360.0,76,2021
76655,1878.0,3527.0,21390.0,76,2021
76656,289.0,692.0,21610.0,76,2021
76657,439.0,1224.0,26950.0,76,2021
76658,257.0,722.0,29280.0,76,2021
76660,305.0,783.0,25460.0,76,2021
76662,44.0,110.0,22210.0,76,2021
76663,469.0,973.0,22220.0,76,2021
76664,93.0,264.0,25440.0,76,2021
76665,178.0,458.0,21860.0,76,2021
76666,157.0,416.0,22260.0,76,2021
76667,149.0,366.0,25180.0,76,2021
76668,140.0,372.0,25550.0,76,2021
76669,168.0,432.0,25040.0,76,2021
76670,367.0,902.0,26220.0,76,2021
76671,65.0,165.0,20300.0,76,2021
76672,411.0,947.0,19630.0,76,2021
76673,416.0,1126.0,26930.0,76,2021
76675,397.0,1053.0,25000.0,76,2021
76676,202.0,492.0,21540.0,76,2021
76677,137.0,342.0,19350.0,76,2021
76678,344.0,827.0,22100.0,76,2021
76679,39.0,101.0,21330.0,76,2021
76680,66.0,162.0,21320.0,76,2021
76681,13037.0,27015.0,21230.0,76,2021
76682,278.0,715.0,25290.0,76,2021
76683,176.0,427.0,23960.0,76,2021
76684,489.0,1279.0,24720.0,76,2021
76685,270.0,689.0,22340.0,76,2021
76686,192.0,521.0,21450.0,76,2021
76688,161.0,404.0,23940.0,76,2021
76689,158.0,388.0,22140.0,76,2021
76690,247.0,642.0,22650.0,76,2021
76691,90.0,205.0,23430.0,76,2021
76692,110.0,282.0,22500.0,76,2021
76693,279.0,695.0,26800.0,76,2021
76694,55.0,143.0,23030.0,76,2021
76695,104.0,261.0,23720.0,76,2021
76697,331.0,810.0,23410.0,76,2021
76698,214.0,504.0,21090.0,76,2021
76699,157.0,428.0,22370.0,76,2021
76700,626.0,1468.0,21170.0,76,2021
76702,327.0,809.0,24890.0,76,2021
76703,92.0,211.0,23840.0,76,2021
76705,979.0,2338.0,23500.0,76,2021
76706,265.0,715.0,23290.0,76,2021
76707,490.0,1212.0,24610.0,76,2021
76708,305.0,707.0,24820.0,76,2021
76709,2162.0,4529.0,20610.0,76,2021
76710,49.0,110.0,25830.0,76,2021
76711,2341.0,4439.0,18610.0,76,2021
76712,351.0,958.0,23570.0,76,2021
76714,306.0,815.0,27770.0,76,2021
76715,238.0,606.0,25090.0,76,2021
76716,619.0,1613.0,25370.0,76,2021
76717,283.0,682.0,25200.0,76,2021
76718,551.0,1369.0,25830.0,76,2021
76719,399.0,814.0,21310.0,76,2021
76720,500.0,983.0,26970.0,76,2021
76721,132.0,326.0,23010.0,76,2021
76723,165.0,446.0,22600.0,76,2021
76724,54.0,128.0,23920.0,76,2021
76725,204.0,579.0,25220.0,76,2021
76726,125.0,339.0,23460.0,76,2021
76727,437.0,1105.0,23320.0,76,2021
76728,461.0,1246.0,26730.0,76,2021
76730,53.0,137.0,23260.0,76,2021
76731,73.0,185.0,19980.0,76,2021
76732,101.0,252.0,23000.0,76,2021
76733,88.0,217.0,23390.0,76,2021
76734,154.0,432.0,27280.0,76,2021
76735,283.0,512.0,24280.0,76,2021
76736,133.0,275.0,23670.0,76,2021
76737,226.0,603.0,23640.0,76,2021
76738,284.0,743.0,25920.0,76,2021
76739,247.0,546.0,21600.0,76,2021
76740,197.0,560.0,26560.0,76,2021
76741,116.0,319.0,26240.0,76,2021
76743,727.0,1775.0,24790.0,76,2021
76744,89.0,185.0,20860.0,76,2021
76745,75.0,196.0,22270.0,76,2021
76746,90.0,205.0,21980.0,76,2021
76747,120.0,347.0,26550.0,76,2021
76748,295.0,646.0,21720.0,76,2021
76749,141.0,334.0,20610.0,76,2021
76750,466.0,1022.0,22570.0,76,2021
76751,521.0,1245.0,22020.0,76,2021
76752,1188.0,2504.0,21500.0,76,2021
76753,484.0,1246.0,27890.0,76,2021
76754,353.0,705.0,22180.0,76,2021
76755,211.0,533.0,23180.0,76,2021
76756,87.0,239.0,29490.0,76,2021
76757,243.0,634.0,23580.0,76,2021
76758,5562.0,10910.0,21300.0,76,2021
76759,175.0,424.0,23770.0,76,2021
77001,490.0,1249.0,30970.0,77,2021
77002,302.0,757.0,26310.0,77,2021
77003,148.0,357.0,28400.0,77,2021
77004,128.0,314.0,28400.0,77,2021
77005,1246.0,3243.0,29060.0,77,2021
77006,372.0,944.0,31050.0,77,2021
77007,145.0,388.0,28190.0,77,2021
77008,371.0,1197.0,20940.0,77,2021
77009,53.0,128.0,25060.0,77,2021
77010,361.0,923.0,26780.0,77,2021
77011,203.0,510.0,25570.0,77,2021
77012,111.0,293.0,25100.0,77,2021
77013,142.0,362.0,29020.0,77,2021
77014,6496.0,13091.0,24160.0,77,2021
77015,45.0,112.0,22730.0,77,2021
77016,672.0,1510.0,21340.0,77,2021
77018,2568.0,7187.0,26990.0,77,2021
77019,147.0,369.0,23710.0,77,2021
77020,248.0,656.0,26340.0,77,2021
77021,67.0,157.0,26060.0,77,2021
77022,604.0,1361.0,37280.0,77,2021
77023,122.0,337.0,26300.0,77,2021
77024,135.0,334.0,24850.0,77,2021
77025,376.0,903.0,23620.0,77,2021
77026,147.0,402.0,23390.0,77,2021
77027,428.0,1035.0,22800.0,77,2021
77029,81.0,199.0,24810.0,77,2021
77030,314.0,830.0,23800.0,77,2021
77031,351.0,969.0,27440.0,77,2021
77032,347.0,910.0,23480.0,77,2021
77033,76.0,234.0,25580.0,77,2021
77034,308.0,751.0,28250.0,77,2021
77035,233.0,571.0,26060.0,77,2021
77036,53.0,142.0,27790.0,77,2021
77037,2414.0,6094.0,33500.0,77,2021
77038,173.0,388.0,33530.0,77,2021
77039,422.0,1088.0,31310.0,77,2021
77040,1394.0,3659.0,29200.0,77,2021
77041,117.0,272.0,29860.0,77,2021
77042,1309.0,3433.0,25070.0,77,2021
77043,143.0,367.0,25300.0,77,2021
77044,349.0,858.0,26870.0,77,2021
77045,273.0,685.0,24030.0,77,2021
77046,151.0,357.0,25030.0,77,2021
77047,622.0,1663.0,27400.0,77,2021
77048,1189.0,2869.0,29150.0,77,2021
77049,332.0,861.0,29300.0,77,2021
77050,226.0,544.0,23910.0,77,2021
77051,994.0,2084.0,20690.0,77,2021
77052,139.0,398.0,28470.0,77,2021
77053,7819.0,17504.0,25040.0,77,2021
77054,315.0,811.0,23650.0,77,2021
77055,1942.0,4688.0,22750.0,77,2021
77056,71.0,155.0,24360.0,77,2021
77057,195.0,551.0,21720.0,77,2021
77058,10695.0,27432.0,26270.0,77,2021
77059,263.0,742.0,34890.0,77,2021
77060,339.0,774.0,26030.0,77,2021
77061,993.0,2347.0,23840.0,77,2021
77062,193.0,496.0,29680.0,77,2021
77063,515.0,1289.0,26850.0,77,2021
77065,490.0,1231.0,30920.0,77,2021
77066,120.0,291.0,24510.0,77,2021
77067,4168.0,11062.0,27030.0,77,2021
77068,100.0,227.0,26430.0,77,2021
77069,898.0,2216.0,27330.0,77,2021
77070,556.0,1424.0,24550.0,77,2021
77071,352.0,868.0,25760.0,77,2021
77072,247.0,649.0,23400.0,77,2021
77073,233.0,575.0,27540.0,77,2021
77075,588.0,1465.0,28210.0,77,2021
77076,289.0,751.0,24330.0,77,2021
77077,420.0,1039.0,25570.0,77,2021
77078,525.0,1415.0,24710.0,77,2021
77079,2667.0,5994.0,21180.0,77,2021
77080,83.0,228.0,25090.0,77,2021
77081,262.0,732.0,26330.0,77,2021
77082,339.0,798.0,26650.0,77,2021
77083,9381.0,23163.0,23750.0,77,2021
77084,483.0,1293.0,25770.0,77,2021
77085,1420.0,4038.0,27450.0,77,2021
77086,531.0,1371.0,25220.0,77,2021
77087,71.0,183.0,29010.0,77,2021
77088,918.0,2245.0,24530.0,77,2021
77089,348.0,931.0,27110.0,77,2021
77090,87.0,241.0,25070.0,77,2021
77091,157.0,472.0,30250.0,77,2021
77093,177.0,411.0,20800.0,77,2021
77094,98.0,283.0,28430.0,77,2021
77095,584.0,1507.0,28060.0,77,2021
77096,1052.0,2641.0,31160.0,77,2021
77097,111.0,313.0,23660.0,77,2021
77098,142.0,374.0,24310.0,77,2021
77099,1351.0,3093.0,22160.0,77,2021
77100,1736.0,4192.0,26670.0,77,2021
77101,408.0,1028.0,24140.0,77,2021
77102,69.0,178.0,25410.0,77,2021
77103,86.0,211.0,27950.0,77,2021
77104,248.0,689.0,30620.0,77,2021
77106,386.0,1005.0,25380.0,77,2021
77107,1346.0,3259.0,26440.0,77,2021
77108,21809.0,56392.0,23830.0,77,2021
77109,667.0,1652.0,23080.0,77,2021
77110,133.0,308.0,26660.0,77,2021
77111,2834.0,7157.0,27230.0,77,2021
77112,113.0,259.0,26950.0,77,2021
77113,368.0,1042.0,23460.0,77,2021
77114,1526.0,3943.0,28480.0,77,2021
77115,227.0,535.0,24350.0,77,2021
77116,547.0,1385.0,24430.0,77,2021
77117,353.0,891.0,23110.0,77,2021
77118,5087.0,12180.0,27510.0,77,2021
77119,97.0,256.0,25330.0,77,2021
77120,217.0,588.0,23200.0,77,2021
77121,1233.0,3355.0,26810.0,77,2021
77122,8698.0,22249.0,24650.0,77,2021
77123,239.0,619.0,26040.0,77,2021
77124,637.0,1692.0,31060.0,77,2021
77125,556.0,1418.0,29670.0,77,2021
77126,639.0,1695.0,25660.0,77,2021
77127,649.0,1549.0,26930.0,77,2021
77128,772.0,1976.0,28840.0,77,2021
77129,215.0,552.0,24540.0,77,2021
77130,195.0,539.0,25710.0,77,2021
77131,7034.0,15127.0,21030.0,77,2021
77132,1207.0,3123.0,30190.0,77,2021
77133,95.0,224.0,25930.0,77,2021
77134,59.0,157.0,25580.0,77,2021
77135,554.0,1585.0,26530.0,77,2021
77136,74.0,176.0,32790.0,77,2021
77137,96.0,256.0,21940.0,77,2021
77138,217.0,573.0,27640.0,77,2021
77139,2563.0,7049.0,26930.0,77,2021
77140,110.0,270.0,26040.0,77,2021
77141,412.0,1206.0,27100.0,77,2021
77142,2102.0,4908.0,26890.0,77,2021
