periode,revenu,description,zone,id_serie,annee
2015,527840.0,Nombre total de ménages fiscaux - Seine-et-Marne,D77,1741700,2015
2012,552119.0,Nombre total de ménages fiscaux - Yvelines,D78,1741701,2012
2013,552709.0,Nombre total de ménages fiscaux - Yvelines,D78,1741701,2013
2014,555986.0,Nombre total de ménages fiscaux - Yvelines,D78,1741701,2014
2015,559962.0,Nombre total de ménages fiscaux - Yvelines,D78,1741701,2015
2012,158850.0,Nombre total de ménages fiscaux - Deux-Sèvres,D79,1741702,2012
2013,159663.0,Nombre total de ménages fiscaux - Deux-Sèvres,D79,1741702,2013
2014,160376.0,Nombre total de ménages fiscaux - Deux-Sèvres,D79,1741702,2014
2015,160680.0,Nombre total de ménages fiscaux - Deux-Sèvres,D79,1741702,2015
2012,231504.0,Nombre total de ménages fiscaux - Somme,D80,1741703,2012
2013,231991.0,Nombre total de ménages fiscaux - Somme,D80,1741703,2013
2014,232909.0,Nombre total de ménages fiscaux - Somme,D80,1741703,2014
2015,233120.0,Nombre total de ménages fiscaux - Somme,D80,1741703,2015
2012,164363.0,Nombre total de ménages fiscaux - Tarn,D81,1741704,2012
2013,165205.0,Nombre total de ménages fiscaux - Tarn,D81,1741704,2013
2014,166414.0,Nombre total de ménages fiscaux - Tarn,D81,1741704,2014
2015,167575.0,Nombre total de ménages fiscaux - Tarn,D81,1741704,2015
2012,102915.0,Nombre total de ménages fiscaux - Tarn-et-Garonne,D82,1741705,2012
2013,105015.0,Nombre total de ménages fiscaux - Tarn-et-Garonne,D82,1741705,2013
2014,106015.0,Nombre total de ménages fiscaux - Tarn-et-Garonne,D82,1741705,2014
2015,106366.0,Nombre total de ménages fiscaux - Tarn-et-Garonne,D82,1741705,2015
2012,462656.0,Nombre total de ménages fiscaux - Var,D83,1741706,2012
2013,466634.0,Nombre total de ménages fiscaux - Var,D83,1741706,2013
2014,470389.0,Nombre total de ménages fiscaux - Var,D83,1741706,2014
2015,474390.0,Nombre total de ménages fiscaux - Var,D83,1741706,2015
2012,233724.0,Nombre total de ménages fiscaux - Vaucluse,D84,1741707,2012
2013,234906.0,Nombre total de ménages fiscaux - Vaucluse,D84,1741707,2013
2014,236599.0,Nombre total de ménages fiscaux - Vaucluse,D84,1741707,2014
2015,238243.0,Nombre total de ménages fiscaux - Vaucluse,D84,1741707,2015
2012,279967.0,Nombre total de ménages fiscaux - Vendée,D85,1741708,2012
2013,282715.0,Nombre total de ménages fiscaux - Vendée,D85,1741708,2013
2014,286145.0,Nombre total de ménages fiscaux - Vendée,D85,1741708,2014
2015,289093.0,Nombre total de ménages fiscaux - Vendée,D85,1741708,2015
2012,181470.0,Nombre total de ménages fiscaux - Vienne,D86,1741709,2012
2013,182762.0,Nombre total de ménages fiscaux - Vienne,D86,1741709,2013
2014,183662.0,Nombre total de ménages fiscaux - Vienne,D86,1741709,2014
2015,184478.0,Nombre total de ménages fiscaux - Vienne,D86,1741709,2015
2012,165527.0,Nombre total de ménages fiscaux - Haute-Vienne,D87,1741710,2012
2013,165980.0,Nombre total de ménages fiscaux - Haute-Vienne,D87,1741710,2013
2014,166333.0,Nombre total de ménages fiscaux - Haute-Vienne,D87,1741710,2014
2015,166332.0,Nombre total de ménages fiscaux - Haute-Vienne,D87,1741710,2015
2012,163523.0,Nombre total de ménages fiscaux - Vosges,D88,1741711,2012
2013,163568.0,Nombre total de ménages fiscaux - Vosges,D88,1741711,2013
2014,163756.0,Nombre total de ménages fiscaux - Vosges,D88,1741711,2014
2015,163687.0,Nombre total de ménages fiscaux - Vosges,D88,1741711,2015
2012,148287.0,Nombre total de ménages fiscaux - Yonne,D89,1741712,2012
2013,148396.0,Nombre total de ménages fiscaux - Yonne,D89,1741712,2013
2014,148453.0,Nombre total de ménages fiscaux - Yonne,D89,1741712,2014
2015,148124.0,Nombre total de ménages fiscaux - Yonne,D89,1741712,2015
2012,59138.0,Nombre total de ménages fiscaux - Territoire de Belfort,D90,1741713,2012
2013,59279.0,Nombre total de ménages fiscaux - Territoire de Belfort,D90,1741713,2013
2014,59389.0,Nombre total de ménages fiscaux - Territoire de Belfort,D90,1741713,2014
2015,59639.0,Nombre total de ménages fiscaux - Territoire de Belfort,D90,1741713,2015
2012,477892.0,Nombre total de ménages fiscaux - Essonne,D91,1741714,2012
2013,483453.0,Nombre total de ménages fiscaux - Essonne,D91,1741714,2013
2014,488048.0,Nombre total de ménages fiscaux - Essonne,D91,1741714,2014
2015,492301.0,Nombre total de ménages fiscaux - Essonne,D91,1741714,2015
2012,670274.0,Nombre total de ménages fiscaux - Hauts-de-Seine,D92,1741715,2012
2013,673637.0,Nombre total de ménages fiscaux - Hauts-de-Seine,D92,1741715,2013
2014,675608.0,Nombre total de ménages fiscaux - Hauts-de-Seine,D92,1741715,2014
2015,677787.0,Nombre total de ménages fiscaux - Hauts-de-Seine,D92,1741715,2015
2012,560387.0,Nombre total de ménages fiscaux - Seine-Saint-Denis,D93,1741716,2012
2013,566884.0,Nombre total de ménages fiscaux - Seine-Saint-Denis,D93,1741716,2013
2014,576222.0,Nombre total de ménages fiscaux - Seine-Saint-Denis,D93,1741716,2014
2015,581268.0,Nombre total de ménages fiscaux - Seine-Saint-Denis,D93,1741716,2015
2012,537257.0,Nombre total de ménages fiscaux - Val-de-Marne,D94,1741717,2012
2013,541062.0,Nombre total de ménages fiscaux - Val-de-Marne,D94,1741717,2013
2014,545461.0,Nombre total de ménages fiscaux - Val-de-Marne,D94,1741717,2014
2015,547551.0,Nombre total de ménages fiscaux - Val-de-Marne,D94,1741717,2015
2012,435030.0,Nombre total de ménages fiscaux - Val-d'Oise,D95,1741718,2012
2013,441207.0,Nombre total de ménages fiscaux - Val-d'Oise,D95,1741718,2013
2014,444358.0,Nombre total de ménages fiscaux - Val-d'Oise,D95,1741718,2014
2015,449332.0,Nombre total de ménages fiscaux - Val-d'Oise,D95,1741718,2015
2012,10465.0,Revenu disponible par unité de consommation : 1er décile - Moselle,D57,1741448,2012
2013,10752.0,Revenu disponible par unité de consommation : 1er décile - Moselle,D57,1741448,2013
2014,10820.0,Revenu disponible par unité de consommation : 1er décile - Moselle,D57,1741448,2014
2015,10808.0,Revenu disponible par unité de consommation : 1er décile - Moselle,D57,1741448,2015
2012,10243.0,Revenu disponible par unité de consommation : 1er décile - Nièvre,D58,1741449,2012
2013,10441.0,Revenu disponible par unité de consommation : 1er décile - Nièvre,D58,1741449,2013
2014,10479.0,Revenu disponible par unité de consommation : 1er décile - Nièvre,D58,1741449,2014
2015,10514.0,Revenu disponible par unité de consommation : 1er décile - Nièvre,D58,1741449,2015
2012,9673.0,Revenu disponible par unité de consommation : 1er décile - Nord,D59,1741450,2012
2013,9810.0,Revenu disponible par unité de consommation : 1er décile - Nord,D59,1741450,2013
2014,9874.0,Revenu disponible par unité de consommation : 1er décile - Nord,D59,1741450,2014
2015,9920.0,Revenu disponible par unité de consommation : 1er décile - Nord,D59,1741450,2015
2012,10968.0,Revenu disponible par unité de consommation : 1er décile - Oise,D60,1741451,2012
2013,11139.0,Revenu disponible par unité de consommation : 1er décile - Oise,D60,1741451,2013
2014,11213.0,Revenu disponible par unité de consommation : 1er décile - Oise,D60,1741451,2014
2015,11211.0,Revenu disponible par unité de consommation : 1er décile - Oise,D60,1741451,2015
2012,10313.0,Revenu disponible par unité de consommation : 1er décile - Orne,D61,1741452,2012
2013,10519.0,Revenu disponible par unité de consommation : 1er décile - Orne,D61,1741452,2013
2014,10531.0,Revenu disponible par unité de consommation : 1er décile - Orne,D61,1741452,2014
2015,10510.0,Revenu disponible par unité de consommation : 1er décile - Orne,D61,1741452,2015
2012,9615.0,Revenu disponible par unité de consommation : 1er décile - Pas-de-Calais,D62,1741453,2012
2013,9771.0,Revenu disponible par unité de consommation : 1er décile - Pas-de-Calais,D62,1741453,2013
2014,9861.0,Revenu disponible par unité de consommation : 1er décile - Pas-de-Calais,D62,1741453,2014
2015,9965.0,Revenu disponible par unité de consommation : 1er décile - Pas-de-Calais,D62,1741453,2015
2012,11052.0,Revenu disponible par unité de consommation : 1er décile - Puy-de-Dôme,D63,1741454,2012
2013,11213.0,Revenu disponible par unité de consommation : 1er décile - Puy-de-Dôme,D63,1741454,2013
2014,11313.0,Revenu disponible par unité de consommation : 1er décile - Puy-de-Dôme,D63,1741454,2014
2015,11354.0,Revenu disponible par unité de consommation : 1er décile - Puy-de-Dôme,D63,1741454,2015
2012,11372.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Atlantiques,D64,1741455,2012
2013,11487.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Atlantiques,D64,1741455,2013
2014,11513.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Atlantiques,D64,1741455,2014
2015,11602.0,Revenu disponible par unité de consommation : 1er décile - Pyrénées-Atlantiques,D64,1741455,2015
2012,10608.0,Revenu disponible par unité de consommation : 1er décile - Hautes-Pyrénées,D65,1741456,2012
2013,10794.0,Revenu disponible par unité de consommation : 1er décile - Hautes-Pyrénées,D65,1741456,2013
2014,10712.0,Revenu disponible par unité de consommation : 1er décile - Hautes-Pyrénées,D65,1741456,2014
2015,10820.0,Revenu disponible par unité de consommation : 1er décile - Hautes-Pyrénées,D65,1741456,2015
2012,33763.0,Revenu disponible par unité de consommation : 9e décile - Finistère,D29,1741547,2012
2013,34113.0,Revenu disponible par unité de consommation : 9e décile - Finistère,D29,1741547,2013
2014,34367.0,Revenu disponible par unité de consommation : 9e décile - Finistère,D29,1741547,2014
2015,33908.0,Revenu disponible par unité de consommation : 9e décile - Finistère,D29,1741547,2015
2012,32950.0,Revenu disponible par unité de consommation : 9e décile - Gard,D30,1741548,2012
2013,33039.0,Revenu disponible par unité de consommation : 9e décile - Gard,D30,1741548,2013
2014,33410.0,Revenu disponible par unité de consommation : 9e décile - Gard,D30,1741548,2014
2015,33801.0,Revenu disponible par unité de consommation : 9e décile - Gard,D30,1741548,2015
2012,39387.0,Revenu disponible par unité de consommation : 9e décile - Haute-Garonne,D31,1741549,2012
2013,39412.0,Revenu disponible par unité de consommation : 9e décile - Haute-Garonne,D31,1741549,2013
2014,39726.0,Revenu disponible par unité de consommation : 9e décile - Haute-Garonne,D31,1741549,2014
2015,39396.0,Revenu disponible par unité de consommation : 9e décile - Haute-Garonne,D31,1741549,2015
2012,35440.0,Revenu disponible par unité de consommation : 9e décile - Ille-et-Vilaine,D35,1741553,2012
2013,35578.0,Revenu disponible par unité de consommation : 9e décile - Ille-et-Vilaine,D35,1741553,2013
2014,35786.0,Revenu disponible par unité de consommation : 9e décile - Ille-et-Vilaine,D35,1741553,2014
2015,35392.0,Revenu disponible par unité de consommation : 9e décile - Ille-et-Vilaine,D35,1741553,2015
2012,78013.0,Nombre total de ménages fiscaux - Lot,D46,1741636,2012
2013,78362.0,Nombre total de ménages fiscaux - Lot,D46,1741636,2013
2014,78700.0,Nombre total de ménages fiscaux - Lot,D46,1741636,2014
2015,78570.0,Nombre total de ménages fiscaux - Lot,D46,1741636,2015
2012,143510.0,Nombre total de ménages fiscaux - Lot-et-Garonne,D47,1741637,2012
2013,144100.0,Nombre total de ménages fiscaux - Lot-et-Garonne,D47,1741637,2013
2014,144574.0,Nombre total de ménages fiscaux - Lot-et-Garonne,D47,1741637,2014
2015,145494.0,Nombre total de ménages fiscaux - Lot-et-Garonne,D47,1741637,2015
2012,32608.0,Nombre total de ménages fiscaux - Lozère,D48,1741638,2012
2013,32611.0,Nombre total de ménages fiscaux - Lozère,D48,1741638,2013
2014,32684.0,Nombre total de ménages fiscaux - Lozère,D48,1741638,2014
2015,32841.0,Nombre total de ménages fiscaux - Lozère,D48,1741638,2015
2012,323330.0,Nombre total de ménages fiscaux - Maine-et-Loire,D49,1741639,2012
2013,325991.0,Nombre total de ménages fiscaux - Maine-et-Loire,D49,1741639,2013
2014,328495.0,Nombre total de ménages fiscaux - Maine-et-Loire,D49,1741639,2014
2015,330024.0,Nombre total de ménages fiscaux - Maine-et-Loire,D49,1741639,2015
2012,215936.0,Nombre total de ménages fiscaux - Manche,D50,1741640,2012
2013,216781.0,Nombre total de ménages fiscaux - Manche,D50,1741640,2013
2014,218418.0,Nombre total de ménages fiscaux - Manche,D50,1741640,2014
2015,219546.0,Nombre total de ménages fiscaux - Manche,D50,1741640,2015
2012,236366.0,Nombre total de ménages fiscaux - Marne,D51,1741641,2012
2013,236536.0,Nombre total de ménages fiscaux - Marne,D51,1741641,2013
2014,237385.0,Nombre total de ménages fiscaux - Marne,D51,1741641,2014
2015,237349.0,Nombre total de ménages fiscaux - Marne,D51,1741641,2015
2012,79800.0,Nombre total de ménages fiscaux - Haute-Marne,D52,1741642,2012
2013,79402.0,Nombre total de ménages fiscaux - Haute-Marne,D52,1741642,2013
2014,79370.0,Nombre total de ménages fiscaux - Haute-Marne,D52,1741642,2014
2015,79057.0,Nombre total de ménages fiscaux - Haute-Marne,D52,1741642,2015
2012,127059.0,Nombre total de ménages fiscaux - Mayenne,D53,1741643,2012
2013,127002.0,Nombre total de ménages fiscaux - Mayenne,D53,1741643,2013
2014,127245.0,Nombre total de ménages fiscaux - Mayenne,D53,1741643,2014
2015,127329.0,Nombre total de ménages fiscaux - Mayenne,D53,1741643,2015
2012,302235.0,Nombre total de ménages fiscaux - Meurthe-et-Moselle,D54,1741644,2012
2013,302725.0,Nombre total de ménages fiscaux - Meurthe-et-Moselle,D54,1741644,2013
2014,304609.0,Nombre total de ménages fiscaux - Meurthe-et-Moselle,D54,1741644,2014
2015,304241.0,Nombre total de ménages fiscaux - Meurthe-et-Moselle,D54,1741644,2015
2012,80753.0,Nombre total de ménages fiscaux - Meuse,D55,1741645,2012
2013,80644.0,Nombre total de ménages fiscaux - Meuse,D55,1741645,2013
2014,80352.0,Nombre total de ménages fiscaux - Meuse,D55,1741645,2014
2015,79936.0,Nombre total de ménages fiscaux - Meuse,D55,1741645,2015
2012,322029.0,Nombre total de ménages fiscaux - Morbihan,D56,1741646,2012
2013,324617.0,Nombre total de ménages fiscaux - Morbihan,D56,1741646,2013
2014,327218.0,Nombre total de ménages fiscaux - Morbihan,D56,1741646,2014
2015,329913.0,Nombre total de ménages fiscaux - Morbihan,D56,1741646,2015
2012,426130.0,Nombre total de ménages fiscaux - Moselle,D57,1741647,2012
2013,427601.0,Nombre total de ménages fiscaux - Moselle,D57,1741647,2013
2014,429770.0,Nombre total de ménages fiscaux - Moselle,D57,1741647,2014
2015,431410.0,Nombre total de ménages fiscaux - Moselle,D57,1741647,2015
2012,99331.0,Nombre total de ménages fiscaux - Nièvre,D58,1741648,2012
2013,98826.0,Nombre total de ménages fiscaux - Nièvre,D58,1741648,2013
2014,98641.0,Nombre total de ménages fiscaux - Nièvre,D58,1741648,2014
2015,98077.0,Nombre total de ménages fiscaux - Nièvre,D58,1741648,2015
2012,588624.0,Nombre total de ménages fiscaux - Pas-de-Calais,D62,1741652,2012
2013,590160.0,Nombre total de ménages fiscaux - Pas-de-Calais,D62,1741652,2013
2014,593229.0,Nombre total de ménages fiscaux - Pas-de-Calais,D62,1741652,2014
2015,595175.0,Nombre total de ménages fiscaux - Pas-de-Calais,D62,1741652,2015
2012,280443.0,Nombre total de ménages fiscaux - Puy-de-Dôme,D63,1741653,2012
2013,282088.0,Nombre total de ménages fiscaux - Puy-de-Dôme,D63,1741653,2013
2014,284178.0,Nombre total de ménages fiscaux - Puy-de-Dôme,D63,1741653,2014
2015,285238.0,Nombre total de ménages fiscaux - Puy-de-Dôme,D63,1741653,2015
2012,287829.0,Nombre total de ménages fiscaux - Pyrénées-Atlantiques,D64,1741654,2012
2013,291954.0,Nombre total de ménages fiscaux - Pyrénées-Atlantiques,D64,1741654,2013
2014,294963.0,Nombre total de ménages fiscaux - Pyrénées-Atlantiques,D64,1741654,2014
2015,297171.0,Nombre total de ménages fiscaux - Pyrénées-Atlantiques,D64,1741654,2015
2012,102639.0,Nombre total de ménages fiscaux - Hautes-Pyrénées,D65,1741655,2012
2013,102984.0,Nombre total de ménages fiscaux - Hautes-Pyrénées,D65,1741655,2013
2014,104038.0,Nombre total de ménages fiscaux - Hautes-Pyrénées,D65,1741655,2014
2015,103323.0,Nombre total de ménages fiscaux - Hautes-Pyrénées,D65,1741655,2015
2012,206407.0,Nombre total de ménages fiscaux - Pyrénées-Orientales,D66,1741656,2012
2013,208655.0,Nombre total de ménages fiscaux - Pyrénées-Orientales,D66,1741656,2013
2014,210746.0,Nombre total de ménages fiscaux - Pyrénées-Orientales,D66,1741656,2014
2015,211195.0,Nombre total de ménages fiscaux - Pyrénées-Orientales,D66,1741656,2015
2012,443582.0,Nombre total de ménages fiscaux - Bas-Rhin,D67,1741657,2012
2013,446800.0,Nombre total de ménages fiscaux - Bas-Rhin,D67,1741657,2013
2014,451453.0,Nombre total de ménages fiscaux - Bas-Rhin,D67,1741657,2014
2015,455333.0,Nombre total de ménages fiscaux - Bas-Rhin,D67,1741657,2015
2012,309841.0,Nombre total de ménages fiscaux - Haut-Rhin,D68,1741658,2012
2013,311517.0,Nombre total de ménages fiscaux - Haut-Rhin,D68,1741658,2013
2014,313578.0,Nombre total de ménages fiscaux - Haut-Rhin,D68,1741658,2014
2015,314855.0,Nombre total de ménages fiscaux - Haut-Rhin,D68,1741658,2015
2012,728261.0,Nombre total de ménages fiscaux - Rhône,D69,1741659,2012
2013,736887.0,Nombre total de ménages fiscaux - Rhône,D69,1741659,2013
2014,745309.0,Nombre total de ménages fiscaux - Rhône,D69,1741659,2014
2015,750851.0,Nombre total de ménages fiscaux - Rhône,D69,1741659,2015
2012,30760.0,Revenu disponible par unité de consommation : 9e décile - Haute-Saône,D70,1741660,2012
2013,30819.0,Revenu disponible par unité de consommation : 9e décile - Haute-Saône,D70,1741660,2013
2014,31065.0,Revenu disponible par unité de consommation : 9e décile - Haute-Saône,D70,1741660,2014
2015,31477.0,Revenu disponible par unité de consommation : 9e décile - Haute-Saône,D70,1741660,2015
2012,32359.0,Revenu disponible par unité de consommation : 9e décile - Saône-et-Loire,D71,1741661,2012
2013,32661.0,Revenu disponible par unité de consommation : 9e décile - Saône-et-Loire,D71,1741661,2013
2014,33055.0,Revenu disponible par unité de consommation : 9e décile - Saône-et-Loire,D71,1741661,2014
2015,33044.0,Revenu disponible par unité de consommation : 9e décile - Saône-et-Loire,D71,1741661,2015
2012,31628.0,Revenu disponible par unité de consommation : 9e décile - Sarthe,D72,1741662,2012
2013,32042.0,Revenu disponible par unité de consommation : 9e décile - Sarthe,D72,1741662,2013
2014,32272.0,Revenu disponible par unité de consommation : 9e décile - Sarthe,D72,1741662,2014
2015,32353.0,Revenu disponible par unité de consommation : 9e décile - Sarthe,D72,1741662,2015
2012,36606.0,Revenu disponible par unité de consommation : 9e décile - Savoie,D73,1741663,2012
2013,36684.0,Revenu disponible par unité de consommation : 9e décile - Savoie,D73,1741663,2013
2014,36905.0,Revenu disponible par unité de consommation : 9e décile - Savoie,D73,1741663,2014
2015,37247.0,Revenu disponible par unité de consommation : 9e décile - Savoie,D73,1741663,2015
2012,50870.0,Revenu disponible par unité de consommation : 9e décile - Haute-Savoie,D74,1741664,2012
2013,50337.0,Revenu disponible par unité de consommation : 9e décile - Haute-Savoie,D74,1741664,2013
2014,50838.0,Revenu disponible par unité de consommation : 9e décile - Haute-Savoie,D74,1741664,2014
2015,53250.0,Revenu disponible par unité de consommation : 9e décile - Haute-Savoie,D74,1741664,2015
2012,63679.0,Revenu disponible par unité de consommation : 9e décile - Paris,D75,1741665,2012
2013,63417.0,Revenu disponible par unité de consommation : 9e décile - Paris,D75,1741665,2013
2014,64190.0,Revenu disponible par unité de consommation : 9e décile - Paris,D75,1741665,2014
2015,63781.0,Revenu disponible par unité de consommation : 9e décile - Paris,D75,1741665,2015
2012,34172.0,Revenu disponible par unité de consommation : 9e décile - Seine-Maritime,D76,1741666,2012
2013,34450.0,Revenu disponible par unité de consommation : 9e décile - Seine-Maritime,D76,1741666,2013
2014,34708.0,Revenu disponible par unité de consommation : 9e décile - Seine-Maritime,D76,1741666,2014
2015,34656.0,Revenu disponible par unité de consommation : 9e décile - Seine-Maritime,D76,1741666,2015
2012,37347.0,Revenu disponible par unité de consommation : 9e décile - Seine-et-Marne,D77,1741667,2012
2013,37446.0,Revenu disponible par unité de consommation : 9e décile - Seine-et-Marne,D77,1741667,2013
2014,37650.0,Revenu disponible par unité de consommation : 9e décile - Seine-et-Marne,D77,1741667,2014
2015,37677.0,Revenu disponible par unité de consommation : 9e décile - Seine-et-Marne,D77,1741667,2015
2012,48615.0,Revenu disponible par unité de consommation : 9e décile - Yvelines,D78,1741668,2012
2013,48692.0,Revenu disponible par unité de consommation : 9e décile - Yvelines,D78,1741668,2013
2014,49099.0,Revenu disponible par unité de consommation : 9e décile - Yvelines,D78,1741668,2014
2015,49032.0,Revenu disponible par unité de consommation : 9e décile - Yvelines,D78,1741668,2015
2012,32159.0,Revenu disponible par unité de consommation : 9e décile - Deux-Sèvres,D79,1741669,2012
2013,32475.0,Revenu disponible par unité de consommation : 9e décile - Deux-Sèvres,D79,1741669,2013
2014,32727.0,Revenu disponible par unité de consommation : 9e décile - Deux-Sèvres,D79,1741669,2014
2015,32689.0,Revenu disponible par unité de consommation : 9e décile - Deux-Sèvres,D79,1741669,2015
2012,32718.0,Revenu disponible par unité de consommation : 9e décile - Somme,D80,1741670,2012
2013,32983.0,Revenu disponible par unité de consommation : 9e décile - Somme,D80,1741670,2013
2014,33115.0,Revenu disponible par unité de consommation : 9e décile - Somme,D80,1741670,2014
2015,33165.0,Revenu disponible par unité de consommation : 9e décile - Somme,D80,1741670,2015
2012,33163.0,Revenu disponible par unité de consommation : 9e décile - Tarn,D81,1741671,2012
2013,33205.0,Revenu disponible par unité de consommation : 9e décile - Tarn,D81,1741671,2013
2014,33467.0,Revenu disponible par unité de consommation : 9e décile - Tarn,D81,1741671,2014
2015,33087.0,Revenu disponible par unité de consommation : 9e décile - Tarn,D81,1741671,2015
2012,32012.0,Revenu disponible par unité de consommation : 9e décile - Tarn-et-Garonne,D82,1741672,2012
2013,32059.0,Revenu disponible par unité de consommation : 9e décile - Tarn-et-Garonne,D82,1741672,2013
2014,32173.0,Revenu disponible par unité de consommation : 9e décile - Tarn-et-Garonne,D82,1741672,2014
2015,32169.0,Revenu disponible par unité de consommation : 9e décile - Tarn-et-Garonne,D82,1741672,2015
2012,36104.0,Revenu disponible par unité de consommation : 9e décile - Var,D83,1741673,2012
2013,36161.0,Revenu disponible par unité de consommation : 9e décile - Var,D83,1741673,2013
2014,36371.0,Revenu disponible par unité de consommation : 9e décile - Var,D83,1741673,2014
2015,36857.0,Revenu disponible par unité de consommation : 9e décile - Var,D83,1741673,2015
2012,31476.0,Revenu disponible par unité de consommation : 9e décile - Vendée,D85,1741675,2012
2013,31617.0,Revenu disponible par unité de consommation : 9e décile - Vendée,D85,1741675,2013
2014,31874.0,Revenu disponible par unité de consommation : 9e décile - Vendée,D85,1741675,2014
2015,32133.0,Revenu disponible par unité de consommation : 9e décile - Vendée,D85,1741675,2015
2012,60.2,Part des ménages fiscaux imposés - Drôme,D26,1741798,2012
2013,54.0,Part des ménages fiscaux imposés - Drôme,D26,1741798,2013
2014,54.1,Part des ménages fiscaux imposés - Drôme,D26,1741798,2014
2015,51.3,Part des ménages fiscaux imposés - Drôme,D26,1741798,2015
2012,10437.0,Revenu disponible par unité de consommation : 1er décile - Drôme,D26,1741417,2012
2013,10534.0,Revenu disponible par unité de consommation : 1er décile - Drôme,D26,1741417,2013
2014,10555.0,Revenu disponible par unité de consommation : 1er décile - Drôme,D26,1741417,2014
2015,10669.0,Revenu disponible par unité de consommation : 1er décile - Drôme,D26,1741417,2015
2012,11098.0,Revenu disponible par unité de consommation : 1er décile - Eure,D27,1741418,2012
2013,11267.0,Revenu disponible par unité de consommation : 1er décile - Eure,D27,1741418,2013
2014,11289.0,Revenu disponible par unité de consommation : 1er décile - Eure,D27,1741418,2014
2015,11257.0,Revenu disponible par unité de consommation : 1er décile - Eure,D27,1741418,2015
2012,11438.0,Revenu disponible par unité de consommation : 1er décile - Eure-et-Loir,D28,1741419,2012
2013,11581.0,Revenu disponible par unité de consommation : 1er décile - Eure-et-Loir,D28,1741419,2013
2014,11588.0,Revenu disponible par unité de consommation : 1er décile - Eure-et-Loir,D28,1741419,2014
2015,11578.0,Revenu disponible par unité de consommation : 1er décile - Eure-et-Loir,D28,1741419,2015
2012,11793.0,Revenu disponible par unité de consommation : 1er décile - Finistère,D29,1741420,2012
2013,12020.0,Revenu disponible par unité de consommation : 1er décile - Finistère,D29,1741420,2013
2014,12096.0,Revenu disponible par unité de consommation : 1er décile - Finistère,D29,1741420,2014
2015,12042.0,Revenu disponible par unité de consommation : 1er décile - Finistère,D29,1741420,2015
2012,9172.0,Revenu disponible par unité de consommation : 1er décile - Gard,D30,1741421,2012
2013,9317.0,Revenu disponible par unité de consommation : 1er décile - Gard,D30,1741421,2013
2014,9436.0,Revenu disponible par unité de consommation : 1er décile - Gard,D30,1741421,2014
2015,9602.0,Revenu disponible par unité de consommation : 1er décile - Gard,D30,1741421,2015
2012,10436.0,Revenu disponible par unité de consommation : 1er décile - Gers,D32,1741423,2012
2013,10635.0,Revenu disponible par unité de consommation : 1er décile - Gers,D32,1741423,2013
2014,10668.0,Revenu disponible par unité de consommation : 1er décile - Gers,D32,1741423,2014
2015,10801.0,Revenu disponible par unité de consommation : 1er décile - Gers,D32,1741423,2015
2012,11163.0,Revenu disponible par unité de consommation : 1er décile - Gironde,D33,1741424,2012
2013,11296.0,Revenu disponible par unité de consommation : 1er décile - Gironde,D33,1741424,2013
2014,11302.0,Revenu disponible par unité de consommation : 1er décile - Gironde,D33,1741424,2014
2015,11319.0,Revenu disponible par unité de consommation : 1er décile - Gironde,D33,1741424,2015
2012,9269.0,Revenu disponible par unité de consommation : 1er décile - Hérault,D34,1741425,2012
2013,9405.0,Revenu disponible par unité de consommation : 1er décile - Hérault,D34,1741425,2013
2014,9472.0,Revenu disponible par unité de consommation : 1er décile - Hérault,D34,1741425,2014
2015,9658.0,Revenu disponible par unité de consommation : 1er décile - Hérault,D34,1741425,2015
2012,11890.0,Revenu disponible par unité de consommation : 1er décile - Ille-et-Vilaine,D35,1741426,2012
2013,12080.0,Revenu disponible par unité de consommation : 1er décile - Ille-et-Vilaine,D35,1741426,2013
2014,12050.0,Revenu disponible par unité de consommation : 1er décile - Ille-et-Vilaine,D35,1741426,2014
2015,12024.0,Revenu disponible par unité de consommation : 1er décile - Ille-et-Vilaine,D35,1741426,2015
2012,10672.0,Revenu disponible par unité de consommation : 1er décile - Indre,D36,1741427,2012
2013,10857.0,Revenu disponible par unité de consommation : 1er décile - Indre,D36,1741427,2013
2014,10860.0,Revenu disponible par unité de consommation : 1er décile - Indre,D36,1741427,2014
2015,10950.0,Revenu disponible par unité de consommation : 1er décile - Indre,D36,1741427,2015
2012,11344.0,Revenu disponible par unité de consommation : 1er décile - Indre-et-Loire,D37,1741428,2012
2013,11528.0,Revenu disponible par unité de consommation : 1er décile - Indre-et-Loire,D37,1741428,2013
2014,11508.0,Revenu disponible par unité de consommation : 1er décile - Indre-et-Loire,D37,1741428,2014
2015,11489.0,Revenu disponible par unité de consommation : 1er décile - Indre-et-Loire,D37,1741428,2015
2012,11510.0,Revenu disponible par unité de consommation : 1er décile - Isère,D38,1741429,2012
2013,11716.0,Revenu disponible par unité de consommation : 1er décile - Isère,D38,1741429,2013
2014,11739.0,Revenu disponible par unité de consommation : 1er décile - Isère,D38,1741429,2014
2015,11781.0,Revenu disponible par unité de consommation : 1er décile - Isère,D38,1741429,2015
2012,11182.0,Revenu disponible par unité de consommation : 1er décile - Jura,D39,1741430,2012
