code_commune,taux_pauvrete,code_dept,annee
77294,15.0,77,2021
77296,15.0,77,2021
77305,37.0,77,2021
77307,9.0,77,2021
77315,6.0,77,2021
77316,7.0,77,2021
77317,11.0,77,2021
77320,8.0,77,2021
77326,12.0,77,2021
77327,23.0,77,2021
77330,9.0,77,2021
77333,24.0,77,2021
77335,7.0,77,2021
77337,21.0,77,2021
77349,7.0,77,2021
77350,9.0,77,2021
77371,7.0,77,2021
77372,11.0,77,2021
77373,12.0,77,2021
77378,9.0,77,2021
77379,27.0,77,2021
77382,5.0,77,2021
77385,14.0,77,2021
77389,10.0,77,2021
77390,13.0,77,2021
77394,7.0,77,2021
77407,9.0,77,2021
77409,12.0,77,2021
77419,10.0,77,2021
77420,7.0,77,2021
77430,5.0,77,2021
77431,8.0,77,2021
77437,6.0,77,2021
77438,10.0,77,2021
77445,16.0,77,2021
77449,12.0,77,2021
77458,20.0,77,2021
77464,10.0,77,2021
77468,19.0,77,2021
77470,10.0,77,2021
77475,7.0,77,2021
77479,12.0,77,2021
77482,15.0,77,2021
77487,7.0,77,2021
77493,8.0,77,2021
77495,9.0,77,2021
77513,11.0,77,2021
77514,17.0,77,2021
78003,6.0,78,2021
78005,14.0,78,2021
78015,7.0,78,2021
78029,15.0,78,2021
78062,5.0,78,2021
78073,7.0,78,2021
78089,18.0,78,2021
78092,7.0,78,2021
78117,5.0,78,2021
78118,11.0,78,2021
78123,18.0,78,2021
78124,8.0,78,2021
78126,10.0,78,2021
78133,7.0,78,2021
78138,23.0,78,2021
78146,7.0,78,2021
78158,6.0,78,2021
78160,5.0,78,2021
78165,11.0,78,2021
78168,14.0,78,2021
78172,11.0,78,2021
78190,6.0,78,2021
78206,10.0,78,2021
78208,11.0,78,2021
78217,9.0,78,2021
78220,6.0,78,2021
78224,5.0,78,2021
78239,10.0,78,2021
78242,11.0,78,2021
78255,14.0,78,2021
78267,10.0,78,2021
78297,14.0,78,2021
78299,9.0,78,2021
78310,9.0,78,2021
78311,9.0,78,2021
78314,8.0,78,2021
78321,5.0,78,2021
78322,6.0,78,2021
78327,8.0,78,2021
78335,21.0,78,2021
78350,7.0,78,2021
78354,7.0,78,2021
78356,8.0,78,2021
78358,6.0,78,2021
78361,32.0,78,2021
78362,22.0,78,2021
78372,7.0,78,2021
78380,6.0,78,2021
78382,6.0,78,2021
78383,9.0,78,2021
78396,5.0,78,2021
78397,5.0,78,2021
78401,18.0,78,2021
78402,8.0,78,2021
78418,6.0,78,2021
78423,7.0,78,2021
78440,27.0,78,2021
78455,5.0,78,2021
78466,5.0,78,2021
78481,9.0,78,2021
78486,6.0,78,2021
78490,12.0,78,2021
78498,16.0,78,2021
78501,10.0,78,2021
78502,14.0,78,2021
78517,8.0,78,2021
78531,16.0,78,2021
78537,5.0,78,2021
78545,12.0,78,2021
78551,9.0,78,2021
78575,5.0,78,2021
78586,13.0,78,2021
78621,27.0,78,2021
78624,7.0,78,2021
78638,8.0,78,2021
78640,8.0,78,2021
78642,9.0,78,2021
78643,13.0,78,2021
78644,23.0,78,2021
78646,7.0,78,2021
78650,5.0,78,2021
78672,5.0,78,2021
78674,5.0,78,2021
78686,5.0,78,2021
78688,5.0,78,2021
79003,8.0,79,2021
79005,15.0,79,2021
79013,17.0,79,2021
79014,17.0,79,2021
79048,5.0,79,2021
79049,16.0,79,2021
79061,9.0,79,2021
79062,17.0,79,2021
79063,16.0,79,2021
79079,9.0,79,2021
79080,9.0,79,2021
79081,5.0,79,2021
79083,21.0,79,2021
79101,11.0,79,2021
79103,12.0,79,2021
79109,6.0,79,2021
79123,11.0,79,2021
79130,8.0,79,2021
79170,11.0,79,2021
79174,15.0,79,2021
79179,12.0,79,2021
79185,5.0,79,2021
79191,16.0,79,2021
79195,15.0,79,2021
79196,13.0,79,2021
79202,19.0,79,2021
79270,21.0,79,2021
79299,11.0,79,2021
79329,18.0,79,2021
80001,24.0,80,2021
80010,10.0,80,2021
80011,10.0,80,2021
80013,22.0,80,2021
80016,22.0,80,2021
80021,26.0,80,2021
80131,7.0,80,2021
80164,12.0,80,2021
80182,18.0,80,2021
80186,20.0,80,2021
80212,15.0,80,2021
80253,26.0,80,2021
80308,14.0,80,2021
80318,19.0,80,2021
80368,17.0,80,2021
80373,23.0,80,2021
80410,32.0,80,2021
80489,14.0,80,2021
80533,22.0,80,2021
80561,22.0,80,2021
80570,16.0,80,2021
80585,21.0,80,2021
80620,25.0,80,2021
80630,16.0,80,2021
80632,10.0,80,2021
80674,12.0,80,2021
80680,19.0,80,2021
80685,26.0,80,2021
80688,16.0,80,2021
80721,13.0,80,2021
80724,8.0,80,2021
80793,9.0,80,2021
80799,7.0,80,2021
81002,12.0,81,2021
81004,20.0,81,2021
81018,10.0,81,2021
81021,26.0,81,2021
81033,20.0,81,2021
81038,8.0,81,2021
81042,12.0,81,2021
81048,13.0,81,2021
81060,23.0,81,2021
81065,21.0,81,2021
81070,10.0,81,2021
81099,19.0,81,2021
81105,24.0,81,2021
81120,13.0,81,2021
81124,13.0,81,2021
81140,14.0,81,2021
81144,11.0,81,2021
81145,13.0,81,2021
81156,10.0,81,2021
81163,24.0,81,2021
81182,21.0,81,2021
81209,11.0,81,2021
81218,6.0,81,2021
81219,15.0,81,2021
81220,13.0,81,2021
81222,16.0,81,2021
81227,12.0,81,2021
81244,23.0,81,2021
81257,17.0,81,2021
81271,8.0,81,2021
81273,8.0,81,2021
81288,15.0,81,2021
81289,13.0,81,2021
82002,15.0,82,2021
82013,19.0,82,2021
82025,9.0,82,2021
82033,21.0,82,2021
82037,22.0,82,2021
82075,12.0,82,2021
82079,18.0,82,2021
82087,15.0,82,2021
82096,13.0,82,2021
82112,26.0,82,2021
82121,19.0,82,2021
82124,11.0,82,2021
82125,12.0,82,2021
82134,16.0,82,2021
82161,11.0,82,2021
82169,13.0,82,2021
82179,18.0,82,2021
82186,21.0,82,2021
82190,12.0,82,2021
83001,9.0,83,2021
83004,18.0,83,2021
83007,23.0,83,2021
83008,13.0,83,2021
83009,12.0,83,2021
83012,20.0,83,2021
83016,11.0,83,2021
83017,10.0,83,2021
83018,14.0,83,2021
83019,12.0,83,2021
83021,16.0,83,2021
83023,23.0,83,2021
83027,9.0,83,2021
83029,14.0,83,2021
83031,14.0,83,2021
83032,18.0,83,2021
83033,15.0,83,2021
83034,10.0,83,2021
83035,13.0,83,2021
83036,14.0,83,2021
83042,17.0,83,2021
83046,19.0,83,2021
83047,9.0,83,2021
83048,16.0,83,2021
83049,13.0,83,2021
83050,20.0,83,2021
83053,9.0,83,2021
83054,10.0,83,2021
83055,16.0,83,2021
83056,12.0,83,2021
83057,13.0,83,2021
83058,14.0,83,2021
83059,10.0,83,2021
83061,18.0,83,2021
83062,14.0,83,2021
83064,9.0,83,2021
83065,14.0,83,2021
83067,18.0,83,2021
83068,16.0,83,2021
83069,16.0,83,2021
83070,18.0,83,2021
83071,12.0,83,2021
83072,18.0,83,2021
83073,21.0,83,2021
83077,11.0,83,2021
83081,14.0,83,2021
83085,13.0,83,2021
83086,22.0,83,2021
83087,8.0,83,2021
83088,10.0,83,2021
83090,12.0,83,2021
83091,9.0,83,2021
83092,16.0,83,2021
83094,17.0,83,2021
83097,8.0,83,2021
83098,10.0,83,2021
83099,13.0,83,2021
83100,11.0,83,2021
83102,17.0,83,2021
83103,7.0,83,2021
83104,12.0,83,2021
83106,8.0,83,2021
83107,11.0,83,2021
83108,13.0,83,2021
83111,11.0,83,2021
83112,10.0,83,2021
83113,17.0,83,2021
83115,15.0,83,2021
83116,11.0,83,2021
83118,13.0,83,2021
83119,15.0,83,2021
83120,9.0,83,2021
83121,20.0,83,2021
83123,11.0,83,2021
83124,21.0,83,2021
83125,10.0,83,2021
83126,19.0,83,2021
83127,12.0,83,2021
83129,11.0,83,2021
83130,14.0,83,2021
83131,9.0,83,2021
83136,14.0,83,2021
83137,22.0,83,2021
83138,15.0,83,2021
83140,16.0,83,2021
83141,11.0,83,2021
83143,14.0,83,2021
83144,12.0,83,2021
83148,18.0,83,2021
83150,11.0,83,2021
83153,13.0,83,2021
84001,11.0,84,2021
84003,27.0,84,2021
84004,14.0,84,2021
84007,33.0,84,2021
84012,18.0,84,2021
84016,12.0,84,2021
84017,16.0,84,2021
84019,25.0,84,2021
84026,14.0,84,2021
84027,10.0,84,2021
84029,11.0,84,2021
84030,15.0,84,2021
84031,28.0,84,2021
84034,13.0,84,2021
84035,27.0,84,2021
84038,8.0,84,2021
84039,14.0,84,2021
84043,14.0,84,2021
84047,12.0,84,2021
84054,16.0,84,2021
84056,14.0,84,2021
84064,18.0,84,2021
84065,12.0,84,2021
84067,11.0,84,2021
84069,18.0,84,2021
84072,12.0,84,2021
84074,11.0,84,2021
84078,17.0,84,2021
84080,18.0,84,2021
84081,12.0,84,2021
84083,14.0,84,2021
84087,23.0,84,2021
84088,12.0,84,2021
84089,15.0,84,2021
84091,11.0,84,2021
84092,24.0,84,2021
84099,11.0,84,2021
84106,15.0,84,2021
84118,13.0,84,2021
84119,10.0,84,2021
84122,16.0,84,2021
84127,8.0,84,2021
84129,21.0,84,2021
84132,12.0,84,2021
84133,13.0,84,2021
84137,20.0,84,2021
84138,26.0,84,2021
84141,14.0,84,2021
84142,11.0,84,2021
84147,9.0,84,2021
85001,10.0,85,2021
85003,6.0,85,2021
85004,9.0,85,2021
85008,6.0,85,2021
85012,11.0,85,2021
85016,8.0,85,2021
85018,11.0,85,2021
85019,6.0,85,2021
85020,7.0,85,2021
85024,9.0,85,2021
85029,11.0,85,2021
85031,9.0,85,2021
85034,9.0,85,2021
85035,7.0,85,2021
85039,6.0,85,2021
85046,7.0,85,2021
85047,10.0,85,2021
85050,11.0,85,2021
85051,12.0,85,2021
85059,17.0,85,2021
85065,7.0,85,2021
85070,10.0,85,2021
85071,9.0,85,2021
85076,6.0,85,2021
85081,6.0,85,2021
85084,7.0,85,2021
85088,5.0,85,2021
85089,7.0,85,2021
85090,8.0,85,2021
85092,16.0,85,2021
85096,8.0,85,2021
85109,8.0,85,2021
85113,9.0,85,2021
85114,7.0,85,2021
85127,9.0,85,2021
85128,14.0,85,2021
85129,8.0,85,2021
85135,11.0,85,2021
85146,6.0,85,2021
85151,7.0,85,2021
85152,8.0,85,2021
85153,9.0,85,2021
85155,5.0,85,2021
85156,11.0,85,2021
85159,9.0,85,2021
85163,12.0,85,2021
85164,11.0,85,2021
85172,11.0,85,2021
85178,6.0,85,2021
85182,9.0,85,2021
85190,7.0,85,2021
85191,15.0,85,2021
85194,9.0,85,2021
85204,10.0,85,2021
85210,12.0,85,2021
85213,8.0,85,2021
85215,7.0,85,2021
85221,9.0,85,2021
85222,9.0,85,2021
85223,13.0,85,2021
85226,9.0,85,2021
85234,12.0,85,2021
85243,9.0,85,2021
85255,10.0,85,2021
85262,7.0,85,2021
85280,10.0,85,2021
85284,7.0,85,2021
85288,7.0,85,2021
85294,11.0,85,2021
85300,6.0,85,2021
85302,5.0,85,2021
86019,10.0,86,2021
86032,11.0,86,2021
86041,14.0,86,2021
86062,11.0,86,2021
86066,24.0,86,2021
86070,13.0,86,2021
86078,20.0,86,2021
86082,13.0,86,2021
86092,10.0,86,2021
86095,9.0,86,2021
86100,7.0,86,2021
86115,9.0,86,2021
86123,13.0,86,2021
86128,15.0,86,2021
86133,7.0,86,2021
86137,18.0,86,2021
86139,13.0,86,2021
86140,15.0,86,2021
86157,7.0,86,2021
86158,9.0,86,2021
86160,19.0,86,2021
86163,6.0,86,2021
86165,15.0,86,2021
86174,11.0,86,2021
86177,9.0,86,2021
86194,26.0,86,2021
86213,13.0,86,2021
86214,11.0,86,2021
86222,6.0,86,2021
86233,9.0,86,2021
86272,8.0,86,2021
86281,8.0,86,2021
86293,10.0,86,2021
86294,9.0,86,2021
86297,7.0,86,2021
86298,11.0,86,2021
87001,10.0,87,2021
87002,10.0,87,2021
87011,21.0,87,2021
87014,11.0,87,2021
87048,9.0,87,2021
87050,11.0,87,2021
87065,9.0,87,2021
87075,11.0,87,2021
87085,24.0,87,2021
87106,11.0,87,2021
87110,10.0,87,2021
87113,13.0,87,2021
87114,10.0,87,2021
87125,6.0,87,2021
87126,14.0,87,2021
87154,15.0,87,2021
87161,15.0,87,2021
87178,10.0,87,2021
87187,14.0,87,2021
87201,5.0,87,2021
88009,12.0,88,2021
88075,10.0,88,2021
88078,23.0,88,2021
88087,11.0,88,2021
88090,22.0,88,2021
88114,19.0,88,2021
88116,15.0,88,2021
88158,15.0,88,2021
88160,25.0,88,2021
88165,12.0,88,2021
88181,18.0,88,2021
88196,14.0,88,2021
88209,19.0,88,2021
88218,15.0,88,2021
88304,23.0,88,2021
88319,15.0,88,2021
88321,21.0,88,2021
88367,29.0,88,2021
88372,23.0,88,2021
88383,21.0,88,2021
88408,15.0,88,2021
88409,10.0,88,2021
88413,27.0,88,2021
88415,14.0,88,2021
88429,9.0,88,2021
88445,12.0,88,2021
88447,15.0,88,2021
88451,25.0,88,2021
88465,15.0,88,2021
88468,23.0,88,2021
88486,11.0,88,2021
88487,15.0,88,2021
88513,15.0,88,2021
88516,11.0,88,2021
88530,17.0,88,2021
89003,10.0,89,2021
89013,12.0,89,2021
89024,22.0,89,2021
89025,22.0,89,2021
89055,22.0,89,2021
89068,10.0,89,2021
89074,13.0,89,2021
89086,15.0,89,2021
89099,18.0,89,2021
89206,30.0,89,2021
89257,27.0,89,2021
89263,10.0,89,2021
89287,19.0,89,2021
89309,16.0,89,2021
89338,10.0,89,2021
89345,28.0,89,2021
89348,15.0,89,2021
89387,28.0,89,2021
89418,29.0,89,2021
89419,16.0,89,2021
89460,12.0,89,2021
89464,18.0,89,2021
90008,17.0,90,2021
90009,15.0,90,2021
90010,29.0,90,2021
90022,8.0,90,2021
90032,16.0,90,2021
90033,21.0,90,2021
90039,11.0,90,2021
90052,17.0,90,2021
90053,14.0,90,2021
90075,16.0,90,2021
90099,18.0,90,2021
91016,14.0,91,2021
91021,20.0,91,2021
91027,18.0,91,2021
91044,7.0,91,2021
91045,8.0,91,2021
91064,5.0,91,2021
91085,6.0,91,2021
91086,7.0,91,2021
91097,13.0,91,2021
91103,14.0,91,2021
91105,9.0,91,2021
91114,11.0,91,2021
91115,8.0,91,2021
91122,7.0,91,2021
91129,6.0,91,2021
91136,14.0,91,2021
91161,17.0,91,2021
91174,27.0,91,2021
91179,8.0,91,2021
91191,10.0,91,2021
91200,14.0,91,2021
91201,12.0,91,2021
91207,14.0,91,2021
91215,24.0,91,2021
91216,8.0,91,2021
91223,20.0,91,2021
91225,7.0,91,2021
91226,6.0,91,2021
91228,25.0,91,2021
91232,8.0,91,2021
91235,22.0,91,2021
91249,5.0,91,2021
91272,5.0,91,2021
91275,8.0,91,2021
91286,44.0,91,2021
91312,7.0,91,2021
91315,5.0,91,2021
91326,18.0,91,2021
91330,5.0,91,2021
91333,8.0,91,2021
91338,5.0,91,2021
91339,10.0,91,2021
91340,7.0,91,2021
91345,16.0,91,2021
91347,12.0,91,2021
91359,9.0,91,2021
91363,7.0,91,2021
91376,5.0,91,2021
91377,16.0,91,2021
91386,9.0,91,2021
91390,7.0,91,2021
91405,6.0,91,2021
91421,16.0,91,2021
91425,12.0,91,2021
91432,10.0,91,2021
91434,14.0,91,2021
91457,7.0,91,2021
91458,5.0,91,2021
91461,9.0,91,2021
91471,6.0,91,2021
91477,11.0,91,2021
91479,12.0,91,2021
91494,8.0,91,2021
91511,12.0,91,2021
91514,14.0,91,2021
91521,24.0,91,2021
91534,6.0,91,2021
91540,7.0,91,2021
91549,16.0,91,2021
91552,12.0,91,2021
91553,7.0,91,2021
91570,16.0,91,2021
91573,8.0,91,2021
91577,8.0,91,2021
91587,9.0,91,2021
91589,14.0,91,2021
91600,9.0,91,2021
91617,6.0,91,2021
91645,7.0,91,2021
91649,7.0,91,2021
91657,20.0,91,2021
91659,10.0,91,2021
91661,7.0,91,2021
91665,10.0,91,2021
91667,7.0,91,2021
91685,6.0,91,2021
91687,19.0,91,2021
91689,6.0,91,2021
91691,8.0,91,2021
91692,22.0,91,2021
92002,9.0,92,2021
92004,15.0,92,2021
92007,20.0,92,2021
92009,10.0,92,2021
92012,9.0,92,2021
92014,8.0,92,2021
92019,12.0,92,2021
92020,9.0,92,2021
92022,8.0,92,2021
92023,11.0,92,2021
92024,22.0,92,2021
92025,17.0,92,2021
92026,11.0,92,2021
92032,12.0,92,2021
92033,7.0,92,2021
92035,8.0,92,2021
92036,28.0,92,2021
92040,8.0,92,2021
92044,9.0,92,2021
92046,14.0,92,2021
92048,11.0,92,2021
92049,10.0,92,2021
92050,22.0,92,2021
92051,8.0,92,2021
92060,6.0,92,2021
92062,10.0,92,2021
92063,8.0,92,2021
92064,7.0,92,2021
92071,8.0,92,2021
92072,9.0,92,2021
92073,10.0,92,2021
92075,9.0,92,2021
92076,6.0,92,2021
92077,6.0,92,2021
92078,26.0,92,2021
93001,42.0,93,2021
93005,29.0,93,2021
93006,28.0,93,2021
93007,32.0,93,2021
93008,36.0,93,2021
93010,34.0,93,2021
93013,34.0,93,2021
93014,42.0,93,2021
93015,8.0,93,2021
93027,42.0,93,2021
93029,29.0,93,2021
93030,33.0,93,2021
93031,31.0,93,2021
93032,18.0,93,2021
93033,8.0,93,2021
93039,32.0,93,2021
93045,16.0,93,2021
93046,20.0,93,2021
93047,24.0,93,2021
93048,25.0,93,2021
93049,14.0,93,2021
93050,21.0,93,2021
93051,17.0,93,2021
93053,30.0,93,2021
93055,27.0,93,2021
93057,21.0,93,2021
93059,38.0,93,2021
93061,23.0,93,2021
93062,13.0,93,2021
93063,24.0,93,2021
93064,22.0,93,2021
93066,36.0,93,2021
93070,26.0,93,2021
93071,33.0,93,2021
93072,37.0,93,2021
93073,19.0,93,2021
93074,15.0,93,2021
93077,19.0,93,2021
93078,25.0,93,2021
93079,35.0,93,2021
94001,15.0,94,2021
94002,21.0,94,2021
94003,19.0,94,2021
94004,19.0,94,2021
94011,24.0,94,2021
94015,9.0,94,2021
94016,16.0,94,2021
94017,22.0,94,2021
94018,10.0,94,2021
94019,16.0,94,2021
94021,20.0,94,2021
94022,23.0,94,2021
94028,21.0,94,2021
94033,15.0,94,2021
94034,15.0,94,2021
94037,20.0,94,2021
94038,16.0,94,2021
94041,28.0,94,2021
94042,11.0,94,2021
94043,18.0,94,2021
94044,17.0,94,2021
94046,10.0,94,2021
94047,7.0,94,2021
94052,9.0,94,2021
94053,6.0,94,2021
94054,24.0,94,2021
94055,6.0,94,2021
94058,8.0,94,2021
94059,11.0,94,2021
94060,11.0,94,2021
94065,7.0,94,2021
94067,8.0,94,2021
94068,8.0,94,2021
94069,11.0,94,2021
94070,6.0,94,2021
94071,10.0,94,2021
94073,16.0,94,2021
94074,31.0,94,2021
94075,8.0,94,2021
94076,22.0,94,2021
94077,17.0,94,2021
94078,34.0,94,2021
94079,17.0,94,2021
94080,8.0,94,2021
94081,26.0,94,2021
95014,10.0,95,2021
95018,27.0,95,2021
95019,22.0,95,2021
95039,8.0,95,2021
95051,9.0,95,2021
95052,17.0,95,2021
95058,10.0,95,2021
95060,10.0,95,2021
95063,21.0,95,2021
95091,8.0,95,2021
95116,11.0,95,2021
95127,23.0,95,2021
95134,8.0,95,2021
95176,9.0,95,2021
95183,8.0,95,2021
95197,14.0,95,2021
95199,10.0,95,2021
95203,12.0,95,2021
95205,10.0,95,2021
95210,11.0,95,2021
95218,14.0,95,2021
95219,16.0,95,2021
95229,11.0,95,2021
95250,13.0,95,2021
95252,14.0,95,2021
95256,6.0,95,2021
95257,8.0,95,2021
95268,39.0,95,2021
95277,26.0,95,2021
95280,29.0,95,2021
95288,12.0,95,2021
95306,11.0,95,2021
95313,9.0,95,2021
95323,11.0,95,2021
95351,15.0,95,2021
95352,8.0,95,2021
95355,12.0,95,2021
95370,8.0,95,2021
95371,7.0,95,2021
95388,8.0,95,2021
95392,7.0,95,2021
95394,11.0,95,2021
95424,18.0,95,2021
95427,21.0,95,2021
95428,11.0,95,2021
95430,6.0,95,2021
95476,13.0,95,2021
95480,6.0,95,2021
95487,23.0,95,2021
95488,16.0,95,2021
95491,7.0,95,2021
95500,19.0,95,2021
95509,9.0,95,2021
95527,11.0,95,2021
95539,13.0,95,2021
95555,16.0,95,2021
95563,9.0,95,2021
95566,9.0,95,2021
95572,20.0,95,2021
95574,7.0,95,2021
95582,16.0,95,2021
95585,35.0,95,2021
95598,13.0,95,2021
95604,13.0,95,2021
95607,12.0,95,2021
95612,17.0,95,2021
95637,11.0,95,2021
95641,10.0,95,2021
95652,6.0,95,2021
95680,37.0,95,2021
97202,35.0,97,2021
97203,35.0,97,2021
97204,23.0,97,2021
97205,16.0,97,2021
97206,22.0,97,2021
97207,20.0,97,2021
97209,28.0,97,2021
97210,27.0,97,2021
97212,30.0,97,2021
97213,22.0,97,2021
97214,38.0,97,2021
97216,33.0,97,2021
97217,31.0,97,2021
97218,31.0,97,2021
97220,29.0,97,2021
97221,28.0,97,2021
97222,27.0,97,2021
97223,27.0,97,2021
97224,24.0,97,2021
97225,39.0,97,2021
97226,32.0,97,2021
97227,23.0,97,2021
97228,37.0,97,2021
97229,17.0,97,2021
97230,27.0,97,2021
97231,21.0,97,2021
97232,32.0,97,2021
97401,28.0,97,2021
97402,37.0,97,2021
97403,33.0,97,2021
97404,27.0,97,2021
97405,36.0,97,2021
97406,38.0,97,2021
97407,43.0,97,2021
97408,24.0,97,2021
97409,44.0,97,2021
97410,46.0,97,2021
97411,33.0,97,2021
97412,43.0,97,2021
97413,34.0,97,2021
97414,43.0,97,2021
97415,30.0,97,2021
97416,34.0,97,2021
97417,43.0,97,2021
97418,30.0,97,2021
97419,49.0,97,2021
97420,34.0,97,2021
97421,54.0,97,2021
97422,38.0,97,2021
97423,37.0,97,2021
97424,51.0,97,2021
