periode,taux_chomage,code_zone,description
2015-Q4,9.7,D89,Taux de chômage localisé par département - Yonne
2016-Q1,9.7,D89,Taux de chômage localisé par département - Yonne
2016-Q2,9.6,D89,Taux de chômage localisé par département - Yonne
2016-Q3,9.5,D89,Taux de chômage localisé par département - Yonne
2016-Q4,9.5,D89,Taux de chômage localisé par département - Yonne
2017-Q1,9.1,D89,Taux de chômage localisé par département - Yonne
2017-Q2,8.9,D89,Taux de chômage localisé par département - Yonne
2017-Q3,8.8,D89,Taux de chômage localisé par département - Yonne
2017-Q4,8.3,D89,Taux de chômage localisé par département - Yonne
2018-Q1,8.6,D89,Taux de chômage localisé par département - Yonne
2018-Q2,8.3,D89,Taux de chômage localisé par département - Yonne
2018-Q3,8.1,D89,Taux de chômage localisé par département - Yonne
2018-Q4,7.9,D89,Taux de chômage localisé par département - Yonne
2019-Q1,8.0,D89,Taux de chômage localisé par département - Yonne
2019-Q2,7.8,D89,Taux de chômage localisé par département - Yonne
2019-Q3,7.8,D89,Taux de chômage localisé par département - Yonne
2019-Q4,7.6,D89,Taux de chômage localisé par département - Yonne
2020-Q1,7.2,D89,Taux de chômage localisé par département - Yonne
2020-Q2,6.7,D89,Taux de chômage localisé par département - Yonne
2020-Q3,8.0,D89,Taux de chômage localisé par département - Yonne
2020-Q4,7.0,D89,Taux de chômage localisé par département - Yonne
2021-Q1,7.2,D89,Taux de chômage localisé par département - Yonne
2021-Q2,7.2,D89,Taux de chômage localisé par département - Yonne
2021-Q3,7.1,D89,Taux de chômage localisé par département - Yonne
2021-Q4,6.6,D89,Taux de chômage localisé par département - Yonne
2022-Q1,6.6,D89,Taux de chômage localisé par département - Yonne
2022-Q2,6.8,D89,Taux de chômage localisé par département - Yonne
2022-Q3,6.7,D89,Taux de chômage localisé par département - Yonne
2022-Q4,6.7,D89,Taux de chômage localisé par département - Yonne
2023-Q1,6.7,D89,Taux de chômage localisé par département - Yonne
2023-Q2,6.9,D89,Taux de chômage localisé par département - Yonne
2023-Q3,7.0,D89,Taux de chômage localisé par département - Yonne
2023-Q4,7.2,D89,Taux de chômage localisé par département - Yonne
2024-Q1,7.3,D89,Taux de chômage localisé par département - Yonne
2024-Q2,7.2,D89,Taux de chômage localisé par département - Yonne
2024-Q3,7.3,D89,Taux de chômage localisé par département - Yonne
2024-Q4,7.2,D89,Taux de chômage localisé par département - Yonne
2025-Q1,7.4,D89,Taux de chômage localisé par département - Yonne
2025-Q2,7.4,D89,Taux de chômage localisé par département - Yonne
2025-Q3,7.6,D89,Taux de chômage localisé par département - Yonne
1982-Q1,7.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1982-Q2,7.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1982-Q3,7.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1982-Q4,8.1,D90,Taux de chômage localisé par département - Territoire de Belfort
1983-Q1,8.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1983-Q2,8.0,D90,Taux de chômage localisé par département - Territoire de Belfort
1983-Q3,8.0,D90,Taux de chômage localisé par département - Territoire de Belfort
1983-Q4,8.3,D90,Taux de chômage localisé par département - Territoire de Belfort
1984-Q1,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1984-Q2,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1984-Q3,9.3,D90,Taux de chômage localisé par département - Territoire de Belfort
1984-Q4,9.4,D90,Taux de chômage localisé par département - Territoire de Belfort
1985-Q1,9.6,D90,Taux de chômage localisé par département - Territoire de Belfort
1985-Q2,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1985-Q3,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1985-Q4,9.4,D90,Taux de chômage localisé par département - Territoire de Belfort
1986-Q1,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1986-Q2,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
1986-Q3,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
1986-Q4,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1987-Q1,9.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1987-Q2,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1987-Q3,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1987-Q4,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1988-Q1,9.6,D90,Taux de chômage localisé par département - Territoire de Belfort
1988-Q2,9.4,D90,Taux de chômage localisé par département - Territoire de Belfort
1988-Q3,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1988-Q4,9.0,D90,Taux de chômage localisé par département - Territoire de Belfort
1989-Q1,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1989-Q2,8.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1989-Q3,7.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1989-Q4,7.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1990-Q1,7.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1990-Q2,7.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1990-Q3,7.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1990-Q4,7.4,D90,Taux de chômage localisé par département - Territoire de Belfort
1991-Q1,7.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1991-Q2,7.6,D90,Taux de chômage localisé par département - Territoire de Belfort
1991-Q3,7.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1991-Q4,8.0,D90,Taux de chômage localisé par département - Territoire de Belfort
1992-Q1,8.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1992-Q2,8.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1992-Q3,8.3,D90,Taux de chômage localisé par département - Territoire de Belfort
1992-Q4,8.6,D90,Taux de chômage localisé par département - Territoire de Belfort
1993-Q1,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1993-Q2,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1993-Q3,9.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1993-Q4,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1994-Q1,9.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1994-Q2,9.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1994-Q3,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1994-Q4,9.5,D90,Taux de chômage localisé par département - Territoire de Belfort
1995-Q1,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
1995-Q2,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1995-Q3,8.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1995-Q4,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
1996-Q1,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
1996-Q2,9.4,D90,Taux de chômage localisé par département - Territoire de Belfort
1996-Q3,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1996-Q4,9.6,D90,Taux de chômage localisé par département - Territoire de Belfort
1997-Q1,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1997-Q2,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1997-Q3,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1997-Q4,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1998-Q1,9.6,D90,Taux de chômage localisé par département - Territoire de Belfort
1998-Q2,9.3,D90,Taux de chômage localisé par département - Territoire de Belfort
1998-Q3,9.0,D90,Taux de chômage localisé par département - Territoire de Belfort
1998-Q4,8.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1999-Q1,8.8,D90,Taux de chômage localisé par département - Territoire de Belfort
1999-Q2,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
1999-Q3,8.4,D90,Taux de chômage localisé par département - Territoire de Belfort
1999-Q4,7.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2000-Q1,7.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2000-Q2,7.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2000-Q3,6.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2000-Q4,6.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2001-Q1,5.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2001-Q2,5.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2001-Q3,6.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2001-Q4,6.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2002-Q1,6.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2002-Q2,7.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2002-Q3,7.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2002-Q4,7.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2003-Q1,7.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2003-Q2,7.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2003-Q3,7.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2003-Q4,8.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2004-Q1,9.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2004-Q2,8.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2004-Q3,9.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2004-Q4,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2005-Q1,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2005-Q2,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2005-Q3,9.4,D90,Taux de chômage localisé par département - Territoire de Belfort
2005-Q4,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2006-Q1,10.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2006-Q2,10.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2006-Q3,10.4,D90,Taux de chômage localisé par département - Territoire de Belfort
2006-Q4,10.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2007-Q1,9.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2007-Q2,9.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2007-Q3,8.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2007-Q4,8.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2008-Q1,7.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2008-Q2,7.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2008-Q3,7.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2008-Q4,8.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2009-Q1,9.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2009-Q2,10.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2009-Q3,10.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2009-Q4,10.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2010-Q1,10.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2010-Q2,10.4,D90,Taux de chômage localisé par département - Territoire de Belfort
2010-Q3,10.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2010-Q4,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2011-Q1,9.4,D90,Taux de chômage localisé par département - Territoire de Belfort
2011-Q2,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2011-Q3,9.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2011-Q4,9.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2012-Q1,9.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2012-Q2,10.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2012-Q3,10.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2012-Q4,11.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2013-Q1,11.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2013-Q2,11.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2013-Q3,11.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2013-Q4,11.4,D90,Taux de chômage localisé par département - Territoire de Belfort
2014-Q1,11.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2014-Q2,11.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2014-Q3,11.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2014-Q4,11.8,D90,Taux de chômage localisé par département - Territoire de Belfort
2015-Q1,11.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2015-Q2,11.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2015-Q3,11.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2015-Q4,11.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2016-Q1,11.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2016-Q2,10.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2016-Q3,10.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2016-Q4,10.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2017-Q1,10.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2017-Q2,9.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2017-Q3,9.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2017-Q4,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2018-Q1,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2018-Q2,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2018-Q3,9.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2018-Q4,9.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2019-Q1,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2019-Q2,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2019-Q3,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2019-Q4,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2020-Q1,8.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2020-Q2,8.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2020-Q3,10.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2020-Q4,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2021-Q1,9.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2021-Q2,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2021-Q3,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2021-Q4,8.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2022-Q1,8.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2022-Q2,8.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2022-Q3,8.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2022-Q4,8.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2023-Q1,8.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2023-Q2,8.3,D90,Taux de chômage localisé par département - Territoire de Belfort
2023-Q3,8.5,D90,Taux de chômage localisé par département - Territoire de Belfort
2023-Q4,8.6,D90,Taux de chômage localisé par département - Territoire de Belfort
2024-Q1,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2024-Q2,8.7,D90,Taux de chômage localisé par département - Territoire de Belfort
2024-Q3,9.0,D90,Taux de chômage localisé par département - Territoire de Belfort
2024-Q4,8.9,D90,Taux de chômage localisé par département - Territoire de Belfort
2025-Q1,9.1,D90,Taux de chômage localisé par département - Territoire de Belfort
2025-Q2,9.2,D90,Taux de chômage localisé par département - Territoire de Belfort
2025-Q3,9.3,D90,Taux de chômage localisé par département - Territoire de Belfort
1982-Q1,5.3,D91,Taux de chômage localisé par département - Essonne
1982-Q2,5.3,D91,Taux de chômage localisé par département - Essonne
1982-Q3,5.4,D91,Taux de chômage localisé par département - Essonne
1982-Q4,5.3,D91,Taux de chômage localisé par département - Essonne
1983-Q1,5.2,D91,Taux de chômage localisé par département - Essonne
1983-Q2,5.2,D91,Taux de chômage localisé par département - Essonne
1983-Q3,5.3,D91,Taux de chômage localisé par département - Essonne
1983-Q4,5.3,D91,Taux de chômage localisé par département - Essonne
1984-Q1,5.5,D91,Taux de chômage localisé par département - Essonne
1984-Q2,5.7,D91,Taux de chômage localisé par département - Essonne
1984-Q3,5.8,D91,Taux de chômage localisé par département - Essonne
1984-Q4,5.9,D91,Taux de chômage localisé par département - Essonne
1985-Q1,5.9,D91,Taux de chômage localisé par département - Essonne
1985-Q2,5.8,D91,Taux de chômage localisé par département - Essonne
1985-Q3,5.9,D91,Taux de chômage localisé par département - Essonne
1985-Q4,6.1,D91,Taux de chômage localisé par département - Essonne
1986-Q1,6.0,D91,Taux de chômage localisé par département - Essonne
1986-Q2,5.9,D91,Taux de chômage localisé par département - Essonne
1986-Q3,5.8,D91,Taux de chômage localisé par département - Essonne
1986-Q4,5.8,D91,Taux de chômage localisé par département - Essonne
1987-Q1,5.9,D91,Taux de chômage localisé par département - Essonne
1987-Q2,6.0,D91,Taux de chômage localisé par département - Essonne
1987-Q3,5.9,D91,Taux de chômage localisé par département - Essonne
1987-Q4,5.7,D91,Taux de chômage localisé par département - Essonne
1988-Q1,5.7,D91,Taux de chômage localisé par département - Essonne
1988-Q2,5.6,D91,Taux de chômage localisé par département - Essonne
1988-Q3,5.5,D91,Taux de chômage localisé par département - Essonne
1988-Q4,5.3,D91,Taux de chômage localisé par département - Essonne
1989-Q1,5.1,D91,Taux de chômage localisé par département - Essonne
1989-Q2,5.0,D91,Taux de chômage localisé par département - Essonne
1989-Q3,4.9,D91,Taux de chômage localisé par département - Essonne
1989-Q4,4.7,D91,Taux de chômage localisé par département - Essonne
1990-Q1,4.5,D91,Taux de chômage localisé par département - Essonne
1990-Q2,4.3,D91,Taux de chômage localisé par département - Essonne
1990-Q3,4.3,D91,Taux de chômage localisé par département - Essonne
1990-Q4,4.2,D91,Taux de chômage localisé par département - Essonne
1991-Q1,4.4,D91,Taux de chômage localisé par département - Essonne
1991-Q2,4.5,D91,Taux de chômage localisé par département - Essonne
1991-Q3,4.6,D91,Taux de chômage localisé par département - Essonne
1991-Q4,4.9,D91,Taux de chômage localisé par département - Essonne
1992-Q1,5.1,D91,Taux de chômage localisé par département - Essonne
1992-Q2,5.4,D91,Taux de chômage localisé par département - Essonne
1992-Q3,5.8,D91,Taux de chômage localisé par département - Essonne
1992-Q4,6.2,D91,Taux de chômage localisé par département - Essonne
1993-Q1,6.5,D91,Taux de chômage localisé par département - Essonne
1993-Q2,6.8,D91,Taux de chômage localisé par département - Essonne
1993-Q3,7.2,D91,Taux de chômage localisé par département - Essonne
1993-Q4,7.4,D91,Taux de chômage localisé par département - Essonne
1994-Q1,7.5,D91,Taux de chômage localisé par département - Essonne
1994-Q2,7.4,D91,Taux de chômage localisé par département - Essonne
1994-Q3,7.3,D91,Taux de chômage localisé par département - Essonne
1994-Q4,7.1,D91,Taux de chômage localisé par département - Essonne
1995-Q1,7.0,D91,Taux de chômage localisé par département - Essonne
1995-Q2,6.9,D91,Taux de chômage localisé par département - Essonne
1995-Q3,6.9,D91,Taux de chômage localisé par département - Essonne
1995-Q4,7.0,D91,Taux de chômage localisé par département - Essonne
1996-Q1,7.2,D91,Taux de chômage localisé par département - Essonne
1996-Q2,7.3,D91,Taux de chômage localisé par département - Essonne
1996-Q3,7.4,D91,Taux de chômage localisé par département - Essonne
1996-Q4,7.5,D91,Taux de chômage localisé par département - Essonne
1997-Q1,7.6,D91,Taux de chômage localisé par département - Essonne
1997-Q2,7.5,D91,Taux de chômage localisé par département - Essonne
1997-Q3,7.5,D91,Taux de chômage localisé par département - Essonne
1997-Q4,7.3,D91,Taux de chômage localisé par département - Essonne
1998-Q1,7.2,D91,Taux de chômage localisé par département - Essonne
1998-Q2,7.1,D91,Taux de chômage localisé par département - Essonne
1998-Q3,7.0,D91,Taux de chômage localisé par département - Essonne
1998-Q4,7.0,D91,Taux de chômage localisé par département - Essonne
1999-Q1,6.9,D91,Taux de chômage localisé par département - Essonne
1999-Q2,6.9,D91,Taux de chômage localisé par département - Essonne
1999-Q3,6.6,D91,Taux de chômage localisé par département - Essonne
1999-Q4,6.3,D91,Taux de chômage localisé par département - Essonne
2000-Q1,5.9,D91,Taux de chômage localisé par département - Essonne
2000-Q2,5.6,D91,Taux de chômage localisé par département - Essonne
2000-Q3,5.3,D91,Taux de chômage localisé par département - Essonne
2000-Q4,4.9,D91,Taux de chômage localisé par département - Essonne
2001-Q1,4.7,D91,Taux de chômage localisé par département - Essonne
2001-Q2,4.7,D91,Taux de chômage localisé par département - Essonne
2001-Q3,4.7,D91,Taux de chômage localisé par département - Essonne
2001-Q4,4.8,D91,Taux de chômage localisé par département - Essonne
2002-Q1,5.1,D91,Taux de chômage localisé par département - Essonne
2002-Q2,5.3,D91,Taux de chômage localisé par département - Essonne
2002-Q3,5.5,D91,Taux de chômage localisé par département - Essonne
2002-Q4,5.7,D91,Taux de chômage localisé par département - Essonne
2003-Q1,6.1,D91,Taux de chômage localisé par département - Essonne
2003-Q2,6.4,D91,Taux de chômage localisé par département - Essonne
2003-Q3,6.3,D91,Taux de chômage localisé par département - Essonne
2003-Q4,6.7,D91,Taux de chômage localisé par département - Essonne
2004-Q1,6.9,D91,Taux de chômage localisé par département - Essonne
2004-Q2,6.7,D91,Taux de chômage localisé par département - Essonne
2004-Q3,6.8,D91,Taux de chômage localisé par département - Essonne
2004-Q4,6.9,D91,Taux de chômage localisé par département - Essonne
2005-Q1,6.7,D91,Taux de chômage localisé par département - Essonne
2005-Q2,6.7,D91,Taux de chômage localisé par département - Essonne
2005-Q3,6.8,D91,Taux de chômage localisé par département - Essonne
2005-Q4,6.8,D91,Taux de chômage localisé par département - Essonne
2006-Q1,6.7,D91,Taux de chômage localisé par département - Essonne
2006-Q2,6.5,D91,Taux de chômage localisé par département - Essonne
2006-Q3,6.3,D91,Taux de chômage localisé par département - Essonne
2006-Q4,5.8,D91,Taux de chômage localisé par département - Essonne
2007-Q1,5.9,D91,Taux de chômage localisé par département - Essonne
2007-Q2,5.6,D91,Taux de chômage localisé par département - Essonne
2007-Q3,5.5,D91,Taux de chômage localisé par département - Essonne
2007-Q4,5.1,D91,Taux de chômage localisé par département - Essonne
2008-Q1,4.8,D91,Taux de chômage localisé par département - Essonne
2008-Q2,4.9,D91,Taux de chômage localisé par département - Essonne
2008-Q3,5.0,D91,Taux de chômage localisé par département - Essonne
2008-Q4,5.2,D91,Taux de chômage localisé par département - Essonne
2009-Q1,5.8,D91,Taux de chômage localisé par département - Essonne
2009-Q2,6.2,D91,Taux de chômage localisé par département - Essonne
2009-Q3,6.4,D91,Taux de chômage localisé par département - Essonne
2009-Q4,6.8,D91,Taux de chômage localisé par département - Essonne
2010-Q1,6.6,D91,Taux de chômage localisé par département - Essonne
2010-Q2,6.6,D91,Taux de chômage localisé par département - Essonne
2010-Q3,6.6,D91,Taux de chômage localisé par département - Essonne
2010-Q4,6.6,D91,Taux de chômage localisé par département - Essonne
2011-Q1,6.4,D91,Taux de chômage localisé par département - Essonne
2011-Q2,6.4,D91,Taux de chômage localisé par département - Essonne
2011-Q3,6.6,D91,Taux de chômage localisé par département - Essonne
2011-Q4,6.6,D91,Taux de chômage localisé par département - Essonne
2012-Q1,6.7,D91,Taux de chômage localisé par département - Essonne
2012-Q2,6.9,D91,Taux de chômage localisé par département - Essonne
2012-Q3,6.9,D91,Taux de chômage localisé par département - Essonne
2012-Q4,7.2,D91,Taux de chômage localisé par département - Essonne
2013-Q1,7.4,D91,Taux de chômage localisé par département - Essonne
2013-Q2,7.5,D91,Taux de chômage localisé par département - Essonne
2013-Q3,7.4,D91,Taux de chômage localisé par département - Essonne
2013-Q4,7.4,D91,Taux de chômage localisé par département - Essonne
2014-Q1,7.4,D91,Taux de chômage localisé par département - Essonne
2014-Q2,7.4,D91,Taux de chômage localisé par département - Essonne
2014-Q3,7.5,D91,Taux de chômage localisé par département - Essonne
2014-Q4,7.7,D91,Taux de chômage localisé par département - Essonne
2015-Q1,7.6,D91,Taux de chômage localisé par département - Essonne
2015-Q2,7.8,D91,Taux de chômage localisé par département - Essonne
2015-Q3,7.7,D91,Taux de chômage localisé par département - Essonne
2015-Q4,7.7,D91,Taux de chômage localisé par département - Essonne
2016-Q1,7.7,D91,Taux de chômage localisé par département - Essonne
2016-Q2,7.6,D91,Taux de chômage localisé par département - Essonne
2016-Q3,7.5,D91,Taux de chômage localisé par département - Essonne
2016-Q4,7.7,D91,Taux de chômage localisé par département - Essonne
2017-Q1,7.4,D91,Taux de chômage localisé par département - Essonne
2017-Q2,7.3,D91,Taux de chômage localisé par département - Essonne
2017-Q3,7.3,D91,Taux de chômage localisé par département - Essonne
2017-Q4,6.9,D91,Taux de chômage localisé par département - Essonne
2018-Q1,7.2,D91,Taux de chômage localisé par département - Essonne
2018-Q2,7.1,D91,Taux de chômage localisé par département - Essonne
2018-Q3,6.9,D91,Taux de chômage localisé par département - Essonne
2018-Q4,6.8,D91,Taux de chômage localisé par département - Essonne
2019-Q1,6.8,D91,Taux de chômage localisé par département - Essonne
2019-Q2,6.6,D91,Taux de chômage localisé par département - Essonne
2019-Q3,6.6,D91,Taux de chômage localisé par département - Essonne
2019-Q4,6.5,D91,Taux de chômage localisé par département - Essonne
2020-Q1,6.4,D91,Taux de chômage localisé par département - Essonne
2020-Q2,5.8,D91,Taux de chômage localisé par département - Essonne
2020-Q3,7.5,D91,Taux de chômage localisé par département - Essonne
2020-Q4,6.9,D91,Taux de chômage localisé par département - Essonne
2021-Q1,7.0,D91,Taux de chômage localisé par département - Essonne
2021-Q2,6.8,D91,Taux de chômage localisé par département - Essonne
2021-Q3,6.8,D91,Taux de chômage localisé par département - Essonne
2021-Q4,6.4,D91,Taux de chômage localisé par département - Essonne
2022-Q1,6.3,D91,Taux de chômage localisé par département - Essonne
2022-Q2,6.5,D91,Taux de chômage localisé par département - Essonne
2022-Q3,6.3,D91,Taux de chômage localisé par département - Essonne
2022-Q4,6.3,D91,Taux de chômage localisé par département - Essonne
2023-Q1,6.2,D91,Taux de chômage localisé par département - Essonne
2023-Q2,6.3,D91,Taux de chômage localisé par département - Essonne
2023-Q3,6.4,D91,Taux de chômage localisé par département - Essonne
2023-Q4,6.6,D91,Taux de chômage localisé par département - Essonne
2024-Q1,6.5,D91,Taux de chômage localisé par département - Essonne
2024-Q2,6.4,D91,Taux de chômage localisé par département - Essonne
2024-Q3,6.4,D91,Taux de chômage localisé par département - Essonne
2024-Q4,6.5,D91,Taux de chômage localisé par département - Essonne
2025-Q1,6.7,D91,Taux de chômage localisé par département - Essonne
2025-Q2,6.9,D91,Taux de chômage localisé par département - Essonne
2025-Q3,7.0,D91,Taux de chômage localisé par département - Essonne
1982-Q1,5.1,D92,Taux de chômage localisé par département - Hauts-de-Seine
1982-Q2,5.0,D92,Taux de chômage localisé par département - Hauts-de-Seine
1982-Q3,5.1,D92,Taux de chômage localisé par département - Hauts-de-Seine
1982-Q4,5.1,D92,Taux de chômage localisé par département - Hauts-de-Seine
1983-Q1,5.0,D92,Taux de chômage localisé par département - Hauts-de-Seine
1983-Q2,5.0,D92,Taux de chômage localisé par département - Hauts-de-Seine
1983-Q3,5.1,D92,Taux de chômage localisé par département - Hauts-de-Seine
1983-Q4,5.3,D92,Taux de chômage localisé par département - Hauts-de-Seine
1984-Q1,5.6,D92,Taux de chômage localisé par département - Hauts-de-Seine
1984-Q2,5.9,D92,Taux de chômage localisé par département - Hauts-de-Seine
1984-Q3,6.0,D92,Taux de chômage localisé par département - Hauts-de-Seine
1984-Q4,6.1,D92,Taux de chômage localisé par département - Hauts-de-Seine
1985-Q1,6.3,D92,Taux de chômage localisé par département - Hauts-de-Seine
1985-Q2,6.5,D92,Taux de chômage localisé par département - Hauts-de-Seine
1985-Q3,6.8,D92,Taux de chômage localisé par département - Hauts-de-Seine
1985-Q4,7.0,D92,Taux de chômage localisé par département - Hauts-de-Seine
