periode,valeur,description,zone,id_serie,annee,trimestre
1963-Q4,937.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1963,4
1964-Q1,987.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1964,1
1964-Q2,1010.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1964,2
1964-Q3,1043.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1964,3
1964-Q4,1100.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1964,4
1965-Q1,1127.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1965,1
1965-Q2,1164.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1965,2
1965-Q3,1180.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1965,3
1965-Q4,1192.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1965,4
1966-Q1,1192.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1966,1
1966-Q2,1221.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1966,2
1966-Q3,1247.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1966,3
1966-Q4,1283.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1966,4
1967-Q1,1341.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1967,1
1967-Q2,1352.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1967,2
1967-Q3,1405.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1967,3
1967-Q4,1357.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1967,4
1968-Q1,1417.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1968,1
1968-Q2,1347.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1968,2
1968-Q3,1451.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1968,3
1968-Q4,1483.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1968,4
1969-Q1,1495.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1969,1
1969-Q2,1531.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1969,2
1969-Q3,1572.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1969,3
1969-Q4,1587.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1969,4
1970-Q1,1633.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1970,1
1970-Q2,1696.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1970,2
1970-Q3,1728.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1970,3
1970-Q4,1771.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1970,4
1971-Q1,1759.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1971,1
1971-Q2,1832.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1971,2
1971-Q3,1878.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1971,3
1971-Q4,1895.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1971,4
1972-Q1,1905.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1972,1
1972-Q2,1945.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1972,2
1972-Q3,1989.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1972,3
1972-Q4,2066.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1972,4
1973-Q1,2131.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1973,1
1973-Q2,2166.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1973,2
1973-Q3,2222.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1973,3
1973-Q4,2285.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1973,4
1974-Q1,2400.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1974,1
1974-Q2,2480.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1974,2
1974-Q3,2669.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1974,3
1974-Q4,2811.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1974,4
1975-Q1,2917.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1975,1
1975-Q2,3029.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1975,2
1975-Q3,3151.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1975,3
1975-Q4,3291.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1975,4
1976-Q1,3437.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1976,1
1976-Q2,3536.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1976,2
1976-Q3,3550.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1976,3
1976-Q4,3565.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1976,4
1977-Q1,3680.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1977,1
1977-Q2,3495.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1977,2
1977-Q3,3588.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1977,3
1977-Q4,3644.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1977,4
1978-Q1,3680.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1978,1
1978-Q2,3838.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1978,2
1978-Q3,3950.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1978,3
1978-Q4,4135.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1978,4
1979-Q1,4142.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1979,1
1979-Q2,4375.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1979,2
1979-Q3,4621.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1979,3
1979-Q4,4826.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1979,4
1980-Q1,4999.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1980,1
1980-Q2,5173.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1980,2
1980-Q3,5324.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1980,3
1980-Q4,5462.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1980,4
1981-Q1,5675.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1981,1
1981-Q2,5902.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1981,2
1981-Q3,6193.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1981,3
1981-Q4,6626.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1981,4
1982-Q1,6927.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1982,1
1982-Q2,7289.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1982,2
1982-Q3,7336.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1982,3
1982-Q4,7390.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1982,4
1983-Q1,7537.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1983,1
1983-Q2,7552.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1983,2
1983-Q3,7646.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1983,3
1983-Q4,7790.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1983,4
1984-Q1,8025.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1984,1
1984-Q2,8093.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1984,2
1984-Q3,8324.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1984,3
1984-Q4,8526.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1984,4
1985-Q1,8637.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1985,1
1985-Q2,9043.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1985,2
1985-Q3,9264.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1985,3
1985-Q4,9427.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1985,4
1986-Q1,9258.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1986,1
1986-Q2,9684.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1986,2
1986-Q3,9847.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1986,3
1986-Q4,9987.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1986,4
1987-Q1,9837.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1987,1
1987-Q2,10228.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1987,2
1987-Q3,10597.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1987,3
1987-Q4,10951.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1987,4
1988-Q1,11278.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1988,1
1988-Q2,11695.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1988,2
1988-Q3,11948.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1988,3
1988-Q4,12205.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1988,4
1989-Q1,12517.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1989,1
1989-Q2,12526.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1989,2
1989-Q3,12688.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1989,3
1989-Q4,12933.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1989,4
1990-Q1,13240.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1990,1
1990-Q2,13447.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1990,2
1990-Q3,13684.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1990,3
1990-Q4,13886.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1990,4
1991-Q1,14034.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1991,1
1991-Q2,14399.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1991,2
1991-Q3,14663.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1991,3
1991-Q4,14804.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1991,4
1992-Q1,14902.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1992,1
1992-Q2,14734.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1992,2
1992-Q3,14701.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1992,3
1992-Q4,14617.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1992,4
1993-Q1,14619.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1993,1
1993-Q2,14351.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1993,2
1993-Q3,14187.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1993,3
1993-Q4,14140.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1993,4
1994-Q1,14501.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1994,1
1994-Q2,14516.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1994,2
1994-Q3,14295.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1994,3
1994-Q4,14218.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1994,4
1995-Q1,14042.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1995,1
1995-Q2,14079.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1995,2
1995-Q3,13984.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1995,3
1995-Q4,14176.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1995,4
1996-Q1,14205.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1996,1
1996-Q2,14415.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1996,2
1996-Q3,14318.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1996,3
1996-Q4,14075.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1996,4
1997-Q1,13721.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1997,1
1997-Q2,13536.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1997,2
1997-Q3,13393.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1997,3
1997-Q4,13471.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1997,4
1998-Q1,13591.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1998,1
1998-Q2,13580.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1998,2
1998-Q3,13695.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1998,3
1998-Q4,13785.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1998,4
1999-Q1,13968.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1999,1
1999-Q2,14151.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1999,2
1999-Q3,14559.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1999,3
1999-Q4,14839.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,1999,4
2000-Q1,15324.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2000,1
2000-Q2,15734.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2000,2
2000-Q3,15954.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2000,3
2000-Q4,16137.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2000,4
2001-Q1,16118.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2001,1
2001-Q2,16024.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2001,2
2001-Q3,16031.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2001,3
2001-Q4,16066.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2001,4
2002-Q1,15878.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2002,1
2002-Q2,16087.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2002,2
2002-Q3,16193.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2002,3
2002-Q4,16592.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2002,4
2003-Q1,17000.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2003,1
2003-Q2,17179.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2003,2
2003-Q3,17458.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2003,3
2003-Q4,17594.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2003,4
2004-Q1,18024.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2004,1
2004-Q2,18221.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2004,2
2004-Q3,18364.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2004,3
2004-Q4,18912.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2004,4
2005-Q1,19182.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2005,1
2005-Q2,19428.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2005,2
2005-Q3,19868.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2005,3
2005-Q4,19864.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2005,4
2006-Q1,19912.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2006,1
2006-Q2,20209.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2006,2
2006-Q3,20272.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2006,3
2006-Q4,20574.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2006,4
2007-Q1,20941.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2007,1
2007-Q2,21048.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2007,2
2007-Q3,21300.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2007,3
2007-Q4,21569.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2007,4
2008-Q1,21952.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2008,1
2008-Q2,21967.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2008,2
2008-Q3,22162.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2008,3
2008-Q4,22320.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2008,4
2009-Q1,22861.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2009,1
2009-Q2,23173.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2009,2
2009-Q3,23462.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2009,3
2009-Q4,23975.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2009,4
2010-Q1,23910.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2010,1
2010-Q2,23988.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2010,2
2010-Q3,24041.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2010,3
2010-Q4,23737.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2010,4
2011-Q1,23185.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2011,1
2011-Q2,23119.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2011,2
2011-Q3,23000.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2011,3
2011-Q4,23310.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2011,4
2012-Q1,23482.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2012,1
2012-Q2,23647.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2012,2
2012-Q3,23879.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2012,3
2012-Q4,24090.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2012,4
2013-Q1,24369.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2013,1
2013-Q2,24410.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2013,2
2013-Q3,24203.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2013,3
2013-Q4,24118.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2013,4
2014-Q1,23679.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2014,1
2014-Q2,23127.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2014,2
2014-Q3,22813.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2014,3
2014-Q4,22257.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2014,4
2015-Q1,21949.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2015,1
2015-Q2,21580.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2015,2
2015-Q3,21511.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2015,3
2015-Q4,21756.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2015,4
2016-Q1,21809.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2016,1
2016-Q2,21811.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2016,2
2016-Q3,21838.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2016,3
2016-Q4,22056.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2016,4
2017-Q1,22143.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2017,1
2017-Q2,21983.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2017,2
2017-Q3,22001.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2017,3
2017-Q4,22132.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2017,4
2018-Q1,22290.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2018,1
2018-Q2,22695.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2018,2
2018-Q3,23206.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2018,3
2018-Q4,24038.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2018,4
2019-Q1,24683.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2019,1
2019-Q2,25365.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2019,2
2019-Q3,25575.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2019,3
2019-Q4,25564.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2019,4
2020-Q1,24537.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2020,1
2020-Q2,22243.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2020,2
2020-Q3,24527.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2020,3
2020-Q4,24923.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2020,4
2021-Q1,25127.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2021,1
2021-Q2,25350.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2021,2
2021-Q3,25597.0,FBCF des administrations publiques - Total - Valeur aux prix courants - Série CVS-CJO,FE,11794889,2021,3
