periode,nb_logements,description,zone,id_serie,annee,mois
2008-01,4415,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,1
2008-02,5198,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,2
2008-03,4159,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,3
2008-04,4424,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,4
2008-05,3926,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,5
2008-06,3737,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,6
2008-07,4067,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,7
2008-08,3897,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,8
2008-09,3950,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,9
2008-10,3496,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,10
2008-11,3616,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,11
2008-12,3088,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2008,12
2009-01,3291,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,1
2009-02,3294,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,2
2009-03,3079,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,3
2009-04,3886,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,4
2009-05,3368,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,5
2009-06,3539,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,6
2009-07,3517,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,7
2009-08,3004,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,8
2009-09,2925,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,9
2009-10,3122,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,10
2009-11,3644,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,11
2009-12,3648,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2009,12
2010-01,4022,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,1
2010-02,3121,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,2
2010-03,3644,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,3
2010-04,3247,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,4
2010-05,3786,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,5
2010-06,4043,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,6
2010-07,4307,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,7
2010-08,5261,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,8
2010-09,5023,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,9
2010-10,4684,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,10
2010-11,4248,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,11
2010-12,3910,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2010,12
2011-01,3912,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,1
2011-02,3868,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,2
2011-03,3990,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,3
2011-04,4148,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,4
2011-05,4396,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,5
2011-06,3835,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,6
2011-07,3907,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,7
2011-08,4409,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,8
2011-09,4075,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,9
2011-10,4213,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,10
2011-11,4475,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,11
2011-12,4759,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2011,12
2012-01,3934,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,1
2012-02,3232,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,2
2012-03,4323,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,3
2012-04,3361,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,4
2012-05,3483,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,5
2012-06,3352,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,6
2012-07,3064,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,7
2012-08,2926,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,8
2012-09,3012,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,9
2012-10,3035,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,10
2012-11,3253,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,11
2012-12,4601,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2012,12
2013-01,3237,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,1
2013-02,3852,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,2
2013-03,3577,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,3
2013-04,3365,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,4
2013-05,2950,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,5
2013-06,3582,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,6
2013-07,3375,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,7
2013-08,3146,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,8
2013-09,3124,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,9
2013-10,3025,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,10
2013-11,2808,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,11
2013-12,3243,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2013,12
2014-01,3341,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,1
2014-02,3351,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,2
2014-03,2779,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,3
2014-04,3398,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,4
2014-05,3192,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,5
2014-06,2772,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,6
2014-07,3364,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,7
2014-08,2345,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,8
2014-09,3612,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,9
2014-10,3068,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,10
2014-11,2975,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,11
2014-12,2947,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2014,12
2015-01,2976,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,1
2015-02,3814,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,2
2015-03,3002,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,3
2015-04,2618,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,4
2015-05,2465,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,5
2015-06,3368,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,6
2015-07,2946,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,7
2015-08,3513,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,8
2015-09,3079,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,9
2015-10,3548,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,10
2015-11,2900,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,11
2015-12,3842,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2015,12
2016-01,2828,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,1
2016-02,3454,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,2
2016-03,2979,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,3
2016-04,3922,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,4
2016-05,4844,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,5
2016-06,3449,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,6
2016-07,3437,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,7
2016-08,3245,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,8
2016-09,3400,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,9
2016-10,3289,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,10
2016-11,4307,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,11
2016-12,3262,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2016,12
2017-01,4167,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,1
2017-02,3881,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,2
2017-03,5349,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,3
2017-04,3723,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,4
2017-05,4189,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,5
2017-06,3733,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,6
2017-07,3798,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,7
2017-08,4383,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,8
2017-09,3818,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,9
2017-10,4210,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,10
2017-11,4140,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,11
2017-12,5942,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2017,12
2018-01,4012,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,1
2018-02,2979,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,2
2018-03,4884,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,3
2018-04,3761,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,4
2018-05,3397,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,5
2018-06,4079,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,6
2018-07,3703,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,7
2018-08,3305,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,8
2018-09,3653,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,9
2018-10,3382,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,10
2018-11,3631,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,11
2018-12,3485,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2018,12
2019-01,3351,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,1
2019-02,3210,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,2
2019-03,3361,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,3
2019-04,3378,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,4
2019-05,3558,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,5
2019-06,3824,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,6
2019-07,3964,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,7
2019-08,2463,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,8
2019-09,3779,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,9
2019-10,3545,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,10
2019-11,3657,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,11
2019-12,3435,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2019,12
2020-01,3158,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,1
2020-02,3748,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,2
2020-03,3016,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,3
2020-04,1745,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,4
2020-05,3291,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,5
2020-06,2972,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,6
2020-07,3427,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,7
2020-08,4266,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,8
2020-09,3816,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,9
2020-10,4336,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,10
2020-11,3383,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,11
2020-12,3794,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2020,12
2021-01,3386,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,1
2021-02,3495,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,2
2021-03,4422,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,3
2021-04,3939,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,4
2021-05,4069,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,5
2021-06,3687,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,6
2021-07,4192,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,7
2021-08,3637,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,8
2021-09,2931,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,9
2021-10,3638,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,10
2021-11,3879,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,11
2021-12,3599,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2021,12
2022-01,4507,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,1
2022-02,3649,Nombre de logements commencés - Total - Occitanie - Estimations en date réelle - Données CVS-CJO (corrigées des variations saisonnières et des jours ouvrables),R76,10763577,2022,2
